"Time","Gx","Gy","Gz","Ax","Ay","Az","ts"
"2020-08-27T20:03:23.117",-54.67224,-454.04053,-13.1073,-1.17346,0.17688,0.55994,17382496
"2020-08-27T20:03:23.133",-72.3877,-500,-12.146,-1.49084,0.24084,0.68921,17382512
"2020-08-27T20:03:23.148",-79.62036,-499.89319,-11.38306,-2.42065,0.39294,0.9375,17382527
"2020-08-27T20:03:23.163",-76.96533,-500,-12.92419,-2.95898,0.4729,1.02026,17382543
"2020-08-27T20:03:23.181",-58.6853,-500,-19.02771,-4,0.5946,1.05444,17382558
"2020-08-27T20:03:23.195",-46.99707,-500,-22.53723,-4,0.65479,0.99731,17382574
"2020-08-27T20:03:23.210",-24.88708,-500,-29.11377,-3.99939,0.67468,0.75818,17382590
"2020-08-27T20:03:23.226",-12.66479,-497.36023,-28.42712,-3.99988,0.52991,0.41772,17382605
"2020-08-27T20:03:23.241",9.09424,-358.9325,-23.54431,-3.99609,0.41687,0.27417,17382621
"2020-08-27T20:03:23.257",10.72693,-212.08191,-14.37378,-3.49585,0.23657,0.12,17382636
"2020-08-27T20:03:23.272",3.02124,-157.45544,-7.21741,-3.25256,0.18335,0.09924,17382652
"2020-08-27T20:03:23.288",-24.6582,-103.31726,8.28552,-2.88635,0.12952,0.11438,17382667
"2020-08-27T20:03:23.303",-43.51807,-108.09326,14.08386,-2.51453,0.12842,0.17932,17382683
"2020-08-27T20:03:23.321",-84.4574,-173.37036,19.45496,-2.427,0.14929,0.2218,17382698
"2020-08-27T20:03:23.334",-112.88452,-248.58093,15.89966,-2.36536,0.20874,0.27283,17382714
"2020-08-27T20:03:23.350",-120.55969,-276.67236,9.30786,-2.36633,0.24133,0.29834,17382729
"2020-08-27T20:03:23.366",-123.87085,-318.26782,-11.45935,-2.33655,0.30847,0.33923,17382745
"2020-08-27T20:03:23.381",-119.93408,-333.64868,-22.52197,-2.32019,0.33691,0.35522,17382760
"2020-08-27T20:03:23.399",-103.54614,-354.01917,-37.90283,-2.34534,0.37769,0.3645,17382777
"2020-08-27T20:03:23.413",-92.55981,-358.45947,-40.55786,-2.29858,0.3634,0.3396,17382792
"2020-08-27T20:03:23.429",-70.12939,-352.95105,-39.3219,-2.25256,0.35144,0.31348,17382808
"2020-08-27T20:03:23.444",-47.97363,-326.67542,-34.45435,-2.14514,0.33069,0.25574,17382823
"2020-08-27T20:03:23.461",-37.23145,-309.7229,-31.11267,-2.07556,0.3147,0.23291,17382838
"2020-08-27T20:03:23.475",-20.1416,-278.51868,-23.63586,-1.85852,0.24976,0.18677,17382854
"2020-08-27T20:03:23.493",-14.67896,-267.07458,-20.27893,-1.72498,0.2135,0.17249,17382869
"2020-08-27T20:03:23.506",-10.23865,-252.36511,-13.59558,-1.50818,0.15039,0.1499,17382885
"2020-08-27T20:03:23.522",-10.46753,-247.4823,-10.51331,-1.31714,0.11157,0.12781,17382900
"2020-08-27T20:03:23.540",-12.95471,-238.52539,-5.46265,-1.22766,0.09473,0.11548,17382916
"2020-08-27T20:03:23.555",-18.29529,-229.23279,-2.62451,-1.04199,0.04871,0.09839,17382931
"2020-08-27T20:03:23.569",-22.46094,-224.76196,-2.10571,-0.9552,0.03052,0.09021,17382947
"2020-08-27T20:03:23.583",-32.13501,-215.77454,-2.22778,-0.80225,0.00317,0.07556,17382962
"2020-08-27T20:03:23.600",-36.94153,-210.90698,-1.95312,-0.74878,0.00623,0.06982,17382978
"2020-08-27T20:03:23.623",-44.43359,-197.35718,0.15259,-0.67017,0.0127,0.0542,17382993
"2020-08-27T20:03:23.652",-47.27173,-188.4613,1.95312,-0.57275,0.01746,0.03638,17383009
"2020-08-27T20:03:23.655",-51.31531,-169.84558,6.14929,-0.51648,0.02039,0.02881,17383024
"2020-08-27T20:03:23.668",-52.90222,-152.45056,7.8125,-0.40356,0.01428,0.01538,17383040
"2020-08-27T20:03:23.676",-53.49731,-143.70728,7.73621,-0.35999,0.01587,0.01123,17383055
"2020-08-27T20:03:23.692",-51.97144,-123.9624,7.26318,-0.28479,0.00964,0.00024,17383071
"2020-08-27T20:03:23.707",-50.46082,-111.87744,7.2937,-0.15588,0.00537,-0.00671,17383087
"2020-08-27T20:03:23.723",-44.52515,-89.12659,7.69043,-0.05005,-0.00781,-0.01147,17383102
"2020-08-27T20:03:23.739",-39.70337,-76.14136,5.27954,0.02332,-0.03552,-0.01428,17383118
"2020-08-27T20:03:23.754",-36.45325,-69.80896,2.94495,0.06799,-0.04687,-0.01404,17383133
"2020-08-27T20:03:23.774",-29.93774,-58.65479,-1.34277,0.1377,-0.0575,-0.02002,17383149
"2020-08-27T20:03:23.788",-26.39771,-52.50549,-3.14331,0.17114,-0.06506,-0.02197,17383164
"2020-08-27T20:03:23.801",-19.74487,-39.67285,-6.36292,0.24695,-0.0752,-0.02417,17383180
"2020-08-27T20:03:23.816",-16.43372,-33.66089,-7.72095,0.31238,-0.06909,-0.02356,17383195
"2020-08-27T20:03:23.833",-9.33838,-23.80371,-10.52856,0.33679,-0.06543,-0.02234,17383211
"2020-08-27T20:03:23.847",-0.39673,-16.64734,-14.12964,0.37488,-0.06714,-0.02197,17383226
"2020-08-27T20:03:23.863",3.93677,-14.02283,-15.97595,0.39307,-0.0697,-0.0199,17383242
"2020-08-27T20:03:23.878",12.03918,-10.95581,-18.81409,0.40991,-0.06604,-0.01978,17383257
"2020-08-27T20:03:23.893",15.93018,-9.91821,-19.6228,0.422,-0.06848,-0.02258,17383273
"2020-08-27T20:03:23.910",22.41516,-8.37708,-19.60754,0.427,-0.07239,-0.02258,17383289
"2020-08-27T20:03:23.926",27.11487,-6.36292,-16.0675,0.41296,-0.07922,-0.03418,17383305
"2020-08-27T20:03:23.941",28.77808,-4.91333,-13.03101,0.39502,-0.07764,-0.03528,17383320
"2020-08-27T20:03:23.959",30.65491,-0.21362,-6.2561,0.37744,-0.08655,-0.04443,17383336
"2020-08-27T20:03:23.972",30.68542,2.01416,-3.2959,0.36926,-0.0929,-0.04932,17383351
"2020-08-27T20:03:23.987",29.61731,7.04956,2.42615,0.33582,-0.09766,-0.0592,17383367
"2020-08-27T20:03:24.003",28.45764,10.08606,5.58472,0.28882,-0.10486,-0.06934,17383382
"2020-08-27T20:03:24.018",25.26855,17.05933,11.70349,0.25757,-0.10474,-0.07141,17383398
"2020-08-27T20:03:24.034",21.01135,25.75684,16.95251,0.16943,-0.10779,-0.07593,17383413
"2020-08-27T20:03:24.051",18.60046,31.09741,18.67676,0.11279,-0.11218,-0.07629,17383429
"2020-08-27T20:03:24.065",13.44299,44.12842,18.50891,0.03381,-0.11572,-0.07715,17383444
"2020-08-27T20:03:24.080",10.52856,51.02539,17.05933,0.01453,-0.11926,-0.08105,17383459
"2020-08-27T20:03:24.096",5.23376,64.59045,12.74109,-0.06848,-0.12292,-0.07568,17383475
"2020-08-27T20:03:24.111",2.70081,72.67761,10.08606,-0.18958,-0.11719,-0.06152,17383490
"2020-08-27T20:03:24.128",-2.73132,91.73584,3.479,-0.24817,-0.10999,-0.05811,17383506
"2020-08-27T20:03:24.142",-7.46155,112.45728,-4.37927,-0.34888,-0.07007,-0.03979,17383522
"2020-08-27T20:03:24.158",-8.57544,122.36023,-8.34656,-0.40417,-0.04028,-0.03357,17383537
"2020-08-27T20:03:24.173",-6.79016,141.52527,-14.57214,-0.53271,0.02942,-0.01208,17383552
"2020-08-27T20:03:24.189",-3.8147,151.18408,-16.41846,-0.60645,0.06506,-0.0011,17383568
"2020-08-27T20:03:24.204",6.3324,171.31042,-18.37158,-0.80518,0.15466,0.02588,17383583
"2020-08-27T20:03:24.220",14.26697,182.81555,-17.63916,-1.06018,0.23535,0.06396,17383599
"2020-08-27T20:03:24.236",35.27832,210.64758,-9.75037,-1.18103,0.25964,0.08215,17383615
"2020-08-27T20:03:24.251",58.54797,245.07141,5.17273,-1.38611,0.27148,0.13513,17383631
"2020-08-27T20:03:24.267",69.64111,264.43481,12.81738,-1.43799,0.25757,0.15845,17383646
"2020-08-27T20:03:24.282",85.63232,299.40796,23.4375,-1.51306,0.23132,0.2135,17383661
"2020-08-27T20:03:24.298",90.69824,312.37793,26.56555,-1.58728,0.21729,0.23645,17383677
"2020-08-27T20:03:24.314",93.70422,331.25305,29.953,-1.75928,0.18652,0.27698,17383692
"2020-08-27T20:03:24.329",92.92603,338.07373,29.55627,-1.98181,0.16614,0.3031,17383708
"2020-08-27T20:03:24.345",87.1582,348.63281,22.94922,-2.11987,0.17395,0.3147,17383723
"2020-08-27T20:03:24.360",81.29883,357.02515,10.37598,-2.34814,0.21411,0.33789,17383739
"2020-08-27T20:03:24.376",78.91846,360.16846,3.64685,-2.41223,0.23865,0.34265,17383754
"2020-08-27T20:03:24.390",76.0498,363.84583,-5.31006,-2.53796,0.29016,0.36011,17383770
"2020-08-27T20:03:24.406",75.59204,364.70032,-7.70569,-2.60022,0.31641,0.3656,17383785
"2020-08-27T20:03:24.422",77.4231,361.72485,-9.18579,-2.78955,0.38525,0.37744,17383802
"2020-08-27T20:03:24.438",83.08411,352.66113,-9.06372,-3.00354,0.4198,0.37488,17383817
"2020-08-27T20:03:24.453",85.51025,347.16797,-9.67407,-3.11584,0.42102,0.36951,17383833
"2020-08-27T20:03:24.469",85.29663,336.18164,-9.59778,-3.26367,0.41504,0.34863,17383848
"2020-08-27T20:03:24.484",84.24377,332.59583,-9.6283,-3.29199,0.39832,0.33826,17383863
"2020-08-27T20:03:24.503",78.84216,329.3457,-12.20703,-3.32227,0.354,0.32861,17383879
"2020-08-27T20:03:24.515",73.82202,327.6825,-13.19885,-3.36633,0.3512,0.32507,17383894
"2020-08-27T20:03:24.547",45.34912,311.14197,-8.05664,-3.40601,0.3949,0.30725,17383926
"2020-08-27T20:03:24.548",59.64661,320.15991,-12.13074,-3.38037,0.36255,0.31921,17383910
"2020-08-27T20:03:24.572",39.61182,309.64661,-5.92041,-3.39954,0.40808,0.30383,17383941
"2020-08-27T20:03:24.582",31.93665,312.37793,-3.7384,-3.32996,0.43359,0.30823,17383956
"2020-08-27T20:03:24.609",27.61841,319.77844,-2.99072,-3.20178,0.48364,0.32776,17383987
"2020-08-27T20:03:24.610",29.5105,314.7583,-3.32642,-3.28748,0.44824,0.31567,17383972
"2020-08-27T20:03:24.632",28.51868,323.76099,-2.65503,-3.06726,0.47595,0.34863,17384003
"2020-08-27T20:03:24.640",32.13501,333.87756,-1.0376,-2.94434,0.46436,0.35657,17384019
"2020-08-27T20:03:24.659",36.45325,338.82141,1.95312,-2.6814,0.44983,0.36841,17384034
"2020-08-27T20:03:24.673",39.15405,338.4552,4.01306,-2.58252,0.45715,0.37097,17384050
"2020-08-27T20:03:24.691",46.70715,339.21814,13.21411,-2.37549,0.46045,0.38391,17384065
"2020-08-27T20:03:24.701",51.08643,340.39307,20.24841,-2.24451,0.45215,0.38721,17384081
"2020-08-27T20:03:24.723",59.021,339.44702,36.62109,-1.98633,0.39844,0.38953,17384096
"2020-08-27T20:03:24.756",62.97302,333.92334,46.11206,-1.69812,0.31396,0.37097,17384113
"2020-08-27T20:03:24.768",63.40027,328.79639,45.1355,-1.53284,0.27502,0.35376,17384128
"2020-08-27T20:03:24.790",57.9071,298.172,20.61462,-0.99133,0.16699,0.26221,17384158
"2020-08-27T20:03:24.795",49.95728,265.60974,-3.52478,-0.70068,0.12732,0.19092,17384173
"2020-08-27T20:03:24.809",45.59326,247.10083,-15.24353,-0.58362,0.10938,0.16101,17384188
"2020-08-27T20:03:24.824",34.59167,206.77185,-33.84399,-0.40906,0.07373,0.10413,17384203
"2020-08-27T20:03:24.840",28.01514,184.92126,-40.22217,-0.34644,0.05493,0.08289,17384219
"2020-08-27T20:03:24.857",13.30566,138.82446,-47.9126,-0.22803,0.02393,0.04639,17384234
"2020-08-27T20:03:24.870",4.97437,113.72375,-49.45374,-0.12781,-0.00464,0.01904,17384250
"2020-08-27T20:03:24.886",-13.59558,56.51855,-48.14148,-0.08533,-0.01575,0.00879,17384265
"2020-08-27T20:03:24.901",-34.21021,-10.19287,-44.84558,-0.04285,-0.03357,0.00818,17384281
"2020-08-27T20:03:24.917",-44.15894,-46.73767,-42.84668,-0.04687,-0.03137,0.01343,17384296
"2020-08-27T20:03:24.934",-61.2793,-126.06812,-39.38293,-0.07959,-0.0127,0.04834,17384311
"2020-08-27T20:03:24.948",-68.32886,-169.46411,-38.1012,-0.1582,0.02173,0.11353,17384327
"2020-08-27T20:03:24.965",-79.422,-261.61194,-38.74207,-0.22656,0.0426,0.16199,17384343
"2020-08-27T20:03:24.979",-87.55493,-359.57336,-44.73877,-0.43713,0.07153,0.29004,17384358
"2020-08-27T20:03:24.994",-91.78162,-410.98022,-48.91968,-0.58875,0.08118,0.37366,17384374
"2020-08-27T20:03:25.010",-100.23499,-500,-58.5022,-1.02002,0.13879,0.59058,17384389
"2020-08-27T20:03:25.035",-103.13416,-500,-62.88147,-1.34119,0.17432,0.71997,17384405
"2020-08-27T20:03:25.041",-104.96521,-500,-69.00024,-2.21509,0.29077,0.97754,17384420
"2020-08-27T20:03:25.057",-101.77612,-500,-70.86182,-3.43799,0.48291,1.14307,17384436
"2020-08-27T20:03:25.075",-88.25684,-500,-66.74194,-4,0.62109,1.1687,17384451
"2020-08-27T20:03:25.087",-61.67603,-500,-49.3927,-3.99084,0.80627,0.98572,17384467
"2020-08-27T20:03:25.103",-42.3584,-500,-42.98401,-3.99915,0.80212,0.80664,17384482
"2020-08-27T20:03:25.118",2.94495,-454.65088,-39.0625,-3.99988,0.63269,0.42493,17384498
"2020-08-27T20:03:25.134",21.54541,-364.71558,-37.03308,-3.99878,0.50781,0.27979,17384513
"2020-08-27T20:03:25.151",38.34534,-221.45081,-29.81567,-3.453,0.25732,0.11353,17384529
"2020-08-27T20:03:25.165",35.17151,-169.43359,-27.08435,-3.04443,0.15283,0.08325,17384544
"2020-08-27T20:03:25.180",14.86206,-111.77063,-22.12524,-2.90186,0.1366,0.08972,17384560
"2020-08-27T20:03:25.197",-17.57813,-125.97656,-17.74597,-2.6676,0.15637,0.15369,17384575
"2020-08-27T20:03:25.211",-38.14697,-157.62329,-14.86206,-2.54517,0.1604,0.18225,17384591
"2020-08-27T20:03:25.228",-78.30811,-232.77283,-3.7384,-2.33301,0.15356,0.21533,17384606
"2020-08-27T20:03:25.243",-94.05518,-261.27625,0.22888,-2.27112,0.17468,0.22974,17384622
"2020-08-27T20:03:25.259",-113.06763,-303.9856,-0.7782,-2.17651,0.24658,0.27307,17384638
"2020-08-27T20:03:25.274",-116.65344,-320.95337,-5.47791,-2.14429,0.29248,0.30676,17384653
"2020-08-27T20:03:25.289",-114.28833,-342.10205,-19.50073,-2.16528,0.3103,0.31506,17384669
"2020-08-27T20:03:25.305",-103.36304,-348.09875,-33.90503,-2.22229,0.31592,0.3114,17384684
"2020-08-27T20:03:25.320",-96.58813,-345.5658,-39.90173,-2.2085,0.31238,0.29529,17384699
"2020-08-27T20:03:25.336",-80.9021,-328.18604,-47.11914,-2.07947,0.30273,0.24988,17384715
"2020-08-27T20:03:25.352",-71.18225,-314.36157,-48.93494,-1.91602,0.28577,0.19446,17384731
"2020-08-27T20:03:25.369",-49.86572,-280.7312,-49.48425,-1.83081,0.26746,0.17114,17384747
"2020-08-27T20:03:25.383",-29.80042,-247.60437,-47.62268,-1.65137,0.23108,0.13123,17384762
"2020-08-27T20:03:25.398",-21.01135,-233.42896,-45.53223,-1.55103,0.2135,0.11829,17384778
"2020-08-27T20:03:25.414",-5.21851,-211.62415,-40.11536,-1.34851,0.17749,0.09656,17384793
"2020-08-27T20:03:25.429",2.0752,-202.59094,-36.95679,-1.24756,0.16211,0.0929,17384809
"2020-08-27T20:03:25.446",14.96887,-186.21826,-30.05981,-1.0498,0.12378,0.07593,17384825
"2020-08-27T20:03:25.461",19.92798,-179.30603,-26.64185,-0.86914,0.08179,0.06433,17384841
"2020-08-27T20:03:25.477",26.04675,-169.55566,-20.11108,-0.78931,0.06592,0.0614,17384856
"2020-08-27T20:03:25.494",29.05273,-162.59766,-13.13782,-0.64392,0.02563,0.05469,17384872
"2020-08-27T20:03:25.509",29.06799,-159.14917,-9.42993,-0.57556,0.00342,0.05042,17384887
"2020-08-27T20:03:25.524",25.08545,-152.37427,-2.44141,-0.43408,-0.03943,0.03967,17384902
"2020-08-27T20:03:25.539",21.75903,-149.35303,0.33569,-0.33801,-0.07324,0.03247,17384918
"2020-08-27T20:03:25.554",13.90076,-142.51709,4.22668,-0.30542,-0.08765,0.02673,17384934
"2020-08-27T20:03:25.571",4.21143,-132.46155,5.96619,-0.23425,-0.11462,0.02026,17384949
"2020-08-27T20:03:25.587",-1.40381,-126.80054,6.2561,-0.19006,-0.12622,0.01501,17384965
"2020-08-27T20:03:25.611",-14.95361,-116.56189,3.54004,-0.09021,-0.15405,0.00806,17384980
"2020-08-27T20:03:25.619",-22.64404,-111.8927,0.38147,-0.03784,-0.15271,0.00586,17384996
"2020-08-27T20:03:25.655",-35.29358,-101.59302,-6.40869,0.00671,-0.12317,0.00122,17385011
"2020-08-27T20:03:25.661",-39.41345,-94.68079,-8.36182,0.05652,-0.08997,-0.00635,17385027
"2020-08-27T20:03:25.677",-44.03687,-78.32336,-8.0719,0.09314,-0.07935,-0.00549,17385043
"2020-08-27T20:03:25.682",-45.42542,-62.72888,-6.39343,0.15417,-0.07166,-0.00891,17385058
"2020-08-27T20:03:25.694",-45.68481,-55.9845,-6.24084,0.18274,-0.06274,-0.01367,17385073
"2020-08-27T20:03:25.710",-43.36548,-44.11316,-5.67627,0.23621,-0.05518,-0.01306,17385089
"2020-08-27T20:03:25.725",-41.42761,-39.44397,-5.15747,0.25977,-0.05261,-0.01709,17385104
"2020-08-27T20:03:25.741",-35.99548,-30.41077,-3.479,0.28137,-0.04578,-0.01953,17385120
"2020-08-27T20:03:25.758",-28.61023,-20.72144,-0.71716,0.29041,-0.04089,-0.02148,17385136
"2020-08-27T20:03:25.773",-24.76501,-15.57922,0.7782,0.29102,-0.04114,-0.02344,17385152
"2020-08-27T20:03:25.788",-17.08984,-6.71387,3.90625,0.29773,-0.04004,-0.02405,17385168
"2020-08-27T20:03:25.804",-13.18359,-3.43323,5.09644,0.30481,-0.03809,-0.02625,17385183
"2020-08-27T20:03:25.819",-4.97437,1.12915,7.21741,0.30542,-0.03381,-0.03638,17385199
"2020-08-27T20:03:25.836",-0.73242,3.72314,7.93457,0.29163,-0.03528,-0.04358,17385214
"2020-08-27T20:03:25.850",7.69043,10.66589,9.58252,0.28455,-0.04358,-0.04187,17385229
"2020-08-27T20:03:25.865",14.02283,19.25659,12.45117,0.26208,-0.05579,-0.04883,17385244
"2020-08-27T20:03:25.881",16.6626,24.32251,14.26697,0.2439,-0.06091,-0.0553,17385260
"2020-08-27T20:03:25.895",21.9574,36.026,17.59338,0.18665,-0.06018,-0.05518,17385275
"2020-08-27T20:03:25.910",24.52087,42.55676,18.67676,0.15308,-0.05823,-0.05737,17385290
"2020-08-27T20:03:25.926",29.20532,55.70984,19.31763,0.07556,-0.05518,-0.05042,17385305
"2020-08-27T20:03:25.941",31.53992,61.64551,18.82935,0.03601,-0.04956,-0.05249,17385320
"2020-08-27T20:03:25.958",36.04126,71.44165,15.85388,-0.03833,-0.04016,-0.04407,17385335
"2020-08-27T20:03:25.972",37.99438,74.72229,13.21411,-0.10474,-0.0387,-0.04578,17385351
"2020-08-27T20:03:25.989",40.83252,79.45251,7.69043,-0.14038,-0.03528,-0.04529,17385367
"2020-08-27T20:03:26.003",41.93115,82.79419,2.79236,-0.22949,-0.02502,-0.04309,17385382
"2020-08-27T20:03:26.019",42.17529,84.99146,1.34277,-0.28711,-0.02161,-0.04114,17385398
"2020-08-27T20:03:26.034",40.86304,90.42358,-0.7782,-0.44031,-0.01208,-0.0415,17385413
"2020-08-27T20:03:26.049",39.18457,94.03992,-1.31226,-0.52783,-0.00269,-0.04065,17385429
"2020-08-27T20:03:26.065",35.35461,105.68237,-2.80762,-0.72058,0.01978,-0.03076,17385444
"2020-08-27T20:03:26.080",33.67615,114.37988,-3.64685,-0.83594,0.03796,-0.02515,17385459
"2020-08-27T20:03:26.095",31.90613,138.91602,-3.52478,-1.08521,0.078,-0.00269,17385474
"2020-08-27T20:03:26.110",32.07397,156.03638,-1.7395,-1.30774,0.12109,0.03589,17385489
"2020-08-27T20:03:26.125",36.31592,198.66943,2.48718,-1.41577,0.13733,0.06311,17385504
"2020-08-27T20:03:26.140",39.23035,223.28186,3.90625,-1.5946,0.16284,0.12683,17385520
"2020-08-27T20:03:26.156",45.80688,274.85657,5.76782,-1.66797,0.17041,0.16528,17385535
"2020-08-27T20:03:26.172",52.4292,321.47217,4.82178,-1.76501,0.1875,0.23999,17385551
"2020-08-27T20:03:26.188",55.54199,339.98108,3.79944,-1.83154,0.19922,0.2782,17385566
"2020-08-27T20:03:26.207",60.02808,367.24854,1.31226,-2.03406,0.23157,0.33813,17385582
"2020-08-27T20:03:26.218",61.40137,376.8158,-0.09155,-2.14478,0.24915,0.36938,17385597
"2020-08-27T20:03:26.234",61.24878,386.76453,-0.39673,-2.35217,0.26807,0.40259,17385613
"2020-08-27T20:03:26.249",59.87549,388.13782,1.19019,-2.51404,0.28577,0.41077,17385628
"2020-08-27T20:03:26.265",57.75452,384.47571,5.35583,-2.55139,0.29895,0.41028,17385644
"2020-08-27T20:03:26.281",61.43188,374.11499,10.0708,-2.61926,0.33484,0.40161,17385660
"2020-08-27T20:03:26.298",65.42969,366.18042,9.97925,-2.66101,0.35352,0.39062,17385675
"2020-08-27T20:03:26.311",75.37842,345.4895,2.42615,-2.75452,0.37378,0.36511,17385691
"2020-08-27T20:03:26.328",80.07813,332.93152,-2.76184,-2.9021,0.36743,0.33301,17385706
"2020-08-27T20:03:26.343",84.86938,305.87769,-9.41467,-2.99805,0.36621,0.3158,17385722
"2020-08-27T20:03:26.358",83.12988,286.23962,-11.71875,-3.2594,0.35547,0.28503,17385737
"2020-08-27T20:03:26.374",81.32935,284.17969,-13.82446,-3.37793,0.35498,0.27966,17385753
"2020-08-27T20:03:26.389",77.75879,294.12842,-21.1792,-3.55847,0.3551,0.28418,17385768
"2020-08-27T20:03:26.406",74.35608,303.57361,-25.23804,-3.60229,0.34949,0.29639,17385784
"2020-08-27T20:03:26.420",63.0188,323.15063,-31.73828,-3.56726,0.34631,0.32605,17385799
"2020-08-27T20:03:26.436",55.83191,329.69666,-33.05054,-3.51062,0.3689,0.34583,17385815
"2020-08-27T20:03:26.451",42.22107,332.65686,-30.62439,-3.44568,0.37915,0.34253,17385830
"2020-08-27T20:03:26.466",32.547,333.34351,-22.82715,-3.25781,0.38867,0.33069,17385846
"2020-08-27T20:03:26.483",29.81567,337.08191,-17.3645,-3.13684,0.39917,0.33582,17385861
"2020-08-27T20:03:26.502",28.16772,343.27698,-4.45557,-2.85254,0.40063,0.34705,17385877
"2020-08-27T20:03:26.513",28.96118,343.09387,1.02234,-2.71924,0.40686,0.34631,17385892
"2020-08-27T20:03:26.528",34.59167,334.82361,6.53076,-2.43921,0.41907,0.33545,17385908
"2020-08-27T20:03:26.544",39.59656,327.22473,6.3324,-2.16943,0.40088,0.30811,17385923
"2020-08-27T20:03:26.560",50.14038,309.26514,4.22668,-2.0564,0.38635,0.29333,17385939
"2020-08-27T20:03:26.578",58.60901,292.14478,2.10571,-1.81921,0.33618,0.26831,17385955
"2020-08-27T20:03:26.592",60.91309,283.59985,0.80872,-1.70789,0.3136,0.24988,17385971
"2020-08-27T20:03:26.613",62.45422,267.8833,0.30518,-1.47668,0.2771,0.22461,17385986
"2020-08-27T20:03:26.641",61.95068,260.13184,1.32751,-1.27209,0.22632,0.19702,17386002
"2020-08-27T20:03:26.648",57.31201,245.98694,5.02014,-1.18323,0.19751,0.18457,17386017
"2020-08-27T20:03:26.662",47.54639,231.84204,8.30078,-1.0238,0.1394,0.16418,17386033
"2020-08-27T20:03:26.671",40.90881,223.84644,9.1095,-0.93994,0.11487,0.15137,17386048
"2020-08-27T20:03:26.685",25.60425,204.36096,8.57544,-0.77197,0.07007,0.12195,17386064
"2020-08-27T20:03:26.701",17.25769,192.56592,7.64465,-0.69348,0.04785,0.10034,17386079
"2020-08-27T20:03:26.716",-0.16785,165.93933,4.3335,-0.54675,0.0177,0.07288,17386095
"2020-08-27T20:03:26.731",-8.23975,150.89417,2.85339,-0.41064,0.00562,0.0498,17386110
"2020-08-27T20:03:26.747",-23.63586,113.1134,0.65613,-0.35474,0.00122,0.03967,17386126
"2020-08-27T20:03:26.764",-37.96387,64.4989,-1.75476,-0.24182,0.00171,0.02148,17386141
"2020-08-27T20:03:26.778",-43.93005,36.07178,-3.50952,-0.19666,0.00708,0.0188,17386158
"2020-08-27T20:03:26.794",-53.95508,-32.57751,-8.3313,-0.12769,0.01685,0.01746,17386173
"2020-08-27T20:03:26.809",-58.27332,-72.75391,-11.74927,-0.11865,0.03906,0.03809,17386189
"2020-08-27T20:03:26.825",-64.55994,-158.58459,-21.02661,-0.15479,0.05017,0.06421,17386204
"2020-08-27T20:03:26.840",-67.39807,-246.29211,-28.93066,-0.26782,0.0719,0.13953,17386220
"2020-08-27T20:03:26.856",-67.56592,-292.16003,-32.34863,-0.35181,0.08423,0.19421,17386235
"2020-08-27T20:03:26.872",-69.6106,-396.72852,-41.62598,-0.56335,0.08118,0.35999,17386250
"2020-08-27T20:03:26.887",-73.95935,-458.84705,-47.9126,-0.7373,0.08142,0.47241,17386266
"2020-08-27T20:03:26.902",-86.99036,-500,-58.73108,-1.35962,0.14331,0.75488,17386282
"2020-08-27T20:03:26.918",-93.06335,-499.19128,-60.89783,-2.39917,0.26843,1.03601,17386297
"2020-08-27T20:03:26.933",-99.41101,-500,-53.58887,-2.99243,0.3689,1.12292,17386313
"2020-08-27T20:03:26.948",-89.06555,-500,-35.29358,-4,0.59558,1.13672,17386328
