Time	Gx	Gy	Gz	Ax	Ay	Az
12698	-56.12	7.22	14.34	0.27	-0.04	1.56
12717	-45.15	15.69	20.60	0.24	-0.07	1.56
12735	-38.06	18.42	24.12	0.22	-0.09	1.54
12752	-21.97	21.51	32.64	0.22	-0.10	1.53
12771	-5.57	25.51	44.60	0.21	-0.10	1.52
12789	8.93	27.48	61.81	0.16	-0.06	1.53
12808	13.81	23.03	84.05	0.10	0.06	1.53
12825	11.00	18.31	95.79	0.08	0.09	1.50
12842	-0.93	7.95	117.25	0.06	0.12	1.44
12861	-15.67	-4.75	136.84	-0.00	0.09	1.37
12879	-27.50	-19.74	154.40	0.01	0.04	1.32
12897	-32.03	-25.79	161.56	0.04	0.02	1.30
12916	-38.94	-29.95	171.91	0.10	-0.04	1.26
12934	-39.66	-28.95	179.17	0.08	-0.12	1.21
12952	-33.45	-29.60	183.15	0.07	-0.16	1.17
12970	-26.40	-28.69	183.32	0.10	-0.17	1.12
12989	-23.19	-27.04	182.50	0.08	-0.17	1.08
13007	-18.10	-27.18	179.53	0.02	-0.16	1.03
13026	-16.30	-34.09	174.77	-0.04	-0.14	0.99
13045	-17.84	-44.89	168.64	-0.07	-0.13	0.95
13063	-20.80	-57.77	161.15	-0.09	-0.14	0.90
13082	-24.12	-70.74	153.12	-0.09	-0.14	0.85
13101	-25.89	-76.28	149.37	-0.07	-0.15	0.80
13121	-27.88	-82.46	142.38	-0.04	-0.18	0.73
13139	-26.06	-83.98	135.59	-0.02	-0.22	0.67
13158	-18.89	-82.55	129.76	-0.00	-0.26	0.61
13177	-7.13	-77.76	124.28	0.00	-0.30	0.53
13195	7.63	-72.13	116.99	0.00	-0.30	0.44
13213	15.34	-69.44	112.69	-0.02	-0.29	0.36
13232	28.95	-66.04	103.96	-0.02	-0.26	0.31
13250	37.32	-63.96	94.67	-0.01	-0.22	0.19
13268	40.91	-63.23	83.33	-0.05	-0.17	0.08
13287	39.52	-64.45	74.57	-0.07	-0.14	0.04
13305	37.20	-65.80	69.92	-0.05	-0.13	-0.02
13324	31.16	-65.20	54.57	-0.02	-0.14	-0.02
13342	27.08	-59.56	31.65	-0.01	-0.16	-0.01
13361	24.34	-52.51	9.95	-0.02	-0.15	0.05
