Time	Gx	Gy	Gz	Ax	Ay	Az	Deadlift	Squat	Rest	RowLeft	RowRight	Swing	
50358	-21	324	-263	0.59	-0.34	-0.02	0.00	0.00	0.00	0.00	0.00	1.00
50393	-34	382	-312	0.40	-0.23	-0.07	0.00	0.00	0.00	0.00	0.00	1.00
50428	-118	272	-496	0.69	-0.19	0.32	0.00	0.00	0.00	0.00	0.00	1.00
50463	-103	127	-280	2.06	1.11	1.59	0.00	0.00	0.00	0.30	0.00	0.70
50498	-20	-174	245	1.03	0.09	0.40	0.00	0.00	0.00	0.95	0.00	0.05
50533	1	-197	273	0.87	-0.36	0.29	0.00	0.00	0.00	1.00	0.00	0.00
50566	14	-136	-20	1.36	-0.58	0.42	0.00	0.00	0.00	1.00	0.00	0.00
50601	0	83	-77	1.26	-0.53	0.43	0.00	0.00	0.00	1.00	0.00	0.00
50636	-77	67	-38	1.35	-0.45	0.54	0.00	0.00	0.00	0.97	0.03	0.00
50671	-56	36	14	1.01	-0.47	0.34	0.00	0.00	0.00	1.00	0.00	0.00
50704	-6	3	-13	0.87	-0.51	0.28	0.00	0.00	0.00	0.99	0.00	0.01
50739	33	-37	-39	0.92	-0.43	0.34	0.00	0.00	0.00	0.98	0.00	0.02
50774	27	-47	-5	1.01	-0.31	0.37	0.00	0.00	0.00	0.98	0.00	0.02
50810	11	-26	20	1.03	-0.19	0.33	0.00	0.00	0.00	0.94	0.00	0.06
50843	-3	-4	20	1.01	-0.13	0.32	0.00	0.00	0.00	0.99	0.00	0.01
50878	-18	11	34	0.96	-0.19	0.34	0.00	0.00	0.00	0.99	0.01	0.00
50914	-21	13	66	0.91	-0.22	0.32	0.00	0.00	0.00	0.41	0.59	0.00
50948	-17	-15	102	0.92	-0.26	0.32	0.00	0.00	0.00	0.32	0.68	0.00
50983	-4	-29	156	0.90	-0.26	0.25	0.00	0.00	0.00	0.41	0.59	0.00
51018	-2	-29	162	0.91	-0.24	0.22	0.00	0.00	0.00	0.25	0.75	0.00
51053	-4	4	186	0.88	-0.25	0.21	0.00	0.00	0.00	0.75	0.25	0.00
51087	-9	7	216	0.72	-0.24	0.20	0.00	0.00	0.00	0.77	0.23	0.00
51121	-15	-22	268	0.50	-0.24	0.17	0.00	0.00	0.00	0.87	0.13	0.00
51156	-17	-50	295	0.36	-0.22	0.13	0.00	0.00	0.00	0.99	0.01	0.00
51191	-24	-72	318	0.19	-0.19	0.11	0.00	0.00	0.00	1.00	0.00	0.00
51227	-35	-97	351	0.03	-0.15	0.08	0.00	0.00	0.00	0.99	0.00	0.01
51262	-53	-128	338	-0.17	-0.06	0.08	0.00	0.00	0.00	0.96	0.00	0.04
51296	-96	-191	290	-0.28	-0.03	0.09	0.00	0.00	0.00	0.96	0.00	0.04
51332	-126	-257	289	-0.46	-0.01	0.20	0.00	0.00	0.00	1.00	0.00	0.00
51367	-147	-370	332	-0.66	-0.01	0.38	0.00	0.00	0.00	1.00	0.00	0.00
51402	-140	-462	371	-0.59	-0.03	0.67	0.00	0.00	0.00	1.00	0.00	0.00
51437	-112	-500	293	-0.40	-0.01	1.22	0.00	0.00	0.00	0.12	0.88	0.00
51472	-71	-482	194	0.45	-0.25	1.91	0.00	0.00	0.00	0.00	1.00	0.00
51507	108	-266	23	0.42	-0.27	2.17	0.00	0.00	0.00	0.01	0.99	0.00
51543	209	-143	-38	0.14	0.12	2.07	0.00	0.00	0.00	0.00	1.00	0.00
51578	215	-101	-24	-0.17	0.27	2.14	0.00	0.00	0.00	0.00	1.00	0.00
51612	187	-156	19	-0.23	0.26	2.02	0.00	0.00	0.00	0.00	1.00	0.00
51647	150	-228	73	-0.22	0.26	2.01	0.00	0.00	0.00	0.00	1.00	0.00
51681	137	-259	106	-0.08	0.16	1.99	0.00	0.00	0.00	0.00	1.00	0.00
51714	150	-246	119	0.05	0.10	1.99	0.00	0.00	0.00	0.00	1.00	0.00
51748	151	-193	109	0.13	0.23	1.89	0.00	0.00	0.00	0.61	0.39	0.00
51781	127	-143	88	0.14	0.23	1.74	0.00	0.00	0.00	0.87	0.13	0.00
51815	98	-109	69	0.02	0.21	1.58	0.00	0.00	0.00	0.88	0.12	0.00
51849	70	-98	51	-0.02	0.15	1.44	0.00	0.00	0.00	0.89	0.11	0.00
51884	59	-104	38	-0.07	0.13	1.30	0.00	0.00	0.00	1.00	0.00	0.00
51918	48	-112	17	-0.02	0.08	1.14	0.00	0.00	0.00	0.99	0.00	0.01
51955	43	-100	-0	0.04	0.07	1.04	0.00	0.00	0.00	0.99	0.00	0.01
51988	33	-57	-21	0.10	0.08	0.94	0.00	0.00	0.00	0.98	0.00	0.02
52023	18	-17	-32	0.12	0.09	0.88	0.00	0.00	0.00	0.96	0.00	0.04
52057	-5	32	-42	0.18	0.17	0.90	0.00	0.00	0.00	0.94	0.00	0.06
52090	-55	105	-49	0.17	0.18	0.97	0.00	0.00	0.00	0.91	0.00	0.09
52124	-84	150	-44	0.16	0.19	1.06	0.00	0.00	0.00	0.63	0.00	0.37
52158	-109	189	-41	0.11	0.24	1.30	0.00	0.00	0.00	0.71	0.00	0.29
52191	-135	212	-40	0.04	0.22	1.53	0.00	0.00	0.00	0.83	0.00	0.17
52225	-135	206	-42	-0.03	0.19	1.69	0.00	0.00	0.00	0.81	0.00	0.19
52259	-123	186	-55	-0.03	0.20	1.77	0.00	0.00	0.00	0.95	0.00	0.05
52293	-121	156	-74	-0.04	0.22	1.82	0.00	0.00	0.00	1.00	0.00	0.00
52327	-124	143	-83	0.01	0.22	1.85	0.00	0.00	0.00	1.00	0.00	0.00
52361	-129	147	-93	0.02	0.14	1.90	0.00	0.00	0.00	0.83	0.17	0.00
52395	-127	158	-115	0.00	0.12	1.86	0.00	0.00	0.00	0.43	0.57	0.00
52428	-136	155	-133	-0.11	0.11	1.76	0.00	0.00	0.00	0.62	0.38	0.00
52463	-147	115	-154	-0.14	-0.04	1.63	0.00	0.00	0.00	0.53	0.47	0.00
52497	-142	85	-178	-0.16	-0.11	1.52	0.00	0.00	0.00	0.37	0.63	0.00
52531	-147	58	-201	-0.04	-0.18	1.34	0.00	0.00	0.00	0.15	0.85	0.00
52566	-157	62	-180	-0.04	-0.21	1.23	0.00	0.00	0.00	0.77	0.23	0.00
52601	-172	67	-132	-0.01	-0.28	1.10	0.00	0.00	0.00	1.00	0.00	0.00
52636	-178	87	-99	-0.04	-0.41	0.94	0.00	0.00	0.00	1.00	0.00	0.00
52670	-177	94	-115	-0.02	-0.45	0.82	0.00	0.00	0.00	0.97	0.00	0.03
52704	-179	91	-150	-0.06	-0.51	0.69	0.00	0.00	0.00	0.93	0.00	0.07
52738	-177	75	-176	-0.00	-0.55	0.59	0.00	0.00	0.00	0.72	0.00	0.28
52775	-167	67	-209	0.06	-0.56	0.46	0.00	0.00	0.00	0.22	0.00	0.78
52810	-161	59	-206	0.10	-0.54	0.38	0.00	0.00	0.00	0.05	0.00	0.95
52846	-157	59	-167	0.19	-0.51	0.24	0.00	0.00	0.00	0.05	0.00	0.95
52881	-149	69	-152	0.23	-0.49	0.18	0.00	0.00	0.00	0.04	0.00	0.96
52915	-120	97	-140	0.21	-0.45	0.09	0.00	0.00	0.00	0.02	0.00	0.98
52951	-97	112	-143	0.25	-0.41	0.01	0.00	0.00	0.00	0.05	0.00	0.95
52986	-83	140	-137	0.32	-0.36	-0.11	0.00	0.00	0.00	0.06	0.00	0.94
53021	-83	169	-100	0.44	-0.29	-0.18	0.00	0.00	0.00	0.03	0.00	0.97
53058	-113	222	-134	0.53	-0.26	-0.18	0.00	0.00	0.00	0.01	0.00	0.99
53092	-133	259	-212	0.57	-0.29	-0.12	0.00	0.00	0.00	0.01	0.00	0.99
53127	-145	306	-247	0.68	-0.30	-0.04	0.00	0.00	0.00	0.01	0.00	0.99
53163	-134	331	-215	0.67	-0.28	0.10	0.00	0.00	0.00	0.00	0.00	1.00
53198	-108	337	-225	0.64	-0.12	0.35	0.00	0.00	0.00	0.00	0.00	1.00
53232	-110	265	-301	0.49	0.03	0.64	0.00	0.00	0.00	0.00	0.00	1.00
53267	-131	78	-338	0.97	0.66	1.24	0.00	0.00	0.00	0.00	0.00	1.00
53301	-26	-123	-83	0.96	0.62	0.88	0.00	0.00	0.00	0.00	0.00	1.00
53337	42	-175	74	0.97	0.20	0.42	0.00	0.00	0.00	0.13	0.00	0.87
53371	47	-88	-1	1.08	0.06	0.27	0.00	0.00	0.00	0.85	0.00	0.15
53405	14	-17	-74	1.13	0.08	0.24	0.00	0.00	0.00	0.98	0.00	0.02
53440	-57	61	-66	1.24	0.23	0.49	0.00	0.00	0.00	1.00	0.00	0.00
53475	-62	53	-13	1.03	0.28	0.62	0.00	0.00	0.00	1.00	0.00	0.00
53509	-33	-7	23	0.88	0.12	0.47	0.00	0.00	0.00	1.00	0.00	0.00
53543	23	-48	33	0.86	0.06	0.36	0.00	0.00	0.00	0.99	0.00	0.01
53578	46	-37	28	0.89	0.05	0.32	0.00	0.00	0.00	0.97	0.00	0.03
53612	30	-14	5	0.96	0.11	0.36	0.00	0.00	0.00	0.90	0.00	0.10
53645	3	7	6	0.96	0.17	0.39	0.00	0.00	0.00	0.97	0.00	0.03
53679	-26	13	28	0.96	0.20	0.43	0.00	0.00	0.00	1.00	0.00	0.00
53713	-41	6	52	0.88	0.17	0.41	0.00	0.00	0.00	1.00	0.00	0.00
53747	-33	-13	72	0.85	0.11	0.41	0.00	0.00	0.00	1.00	0.00	0.00
53781	-19	-26	103	0.83	0.10	0.40	0.00	0.00	0.00	1.00	0.00	0.00
53816	-11	-48	142	0.80	0.04	0.40	0.00	0.00	0.00	0.97	0.03	0.00
53850	-9	-58	170	0.77	0.02	0.37	0.00	0.00	0.00	0.31	0.69	0.00
53885	-17	-67	201	0.71	-0.07	0.34	0.00	0.00	0.00	0.05	0.95	0.00
53919	-20	-75	228	0.66	-0.09	0.30	0.00	0.00	0.00	0.51	0.49	0.00
53954	-28	-100	248	0.60	-0.16	0.24	0.00	0.00	0.00	0.75	0.25	0.00
53990	-25	-115	286	0.47	-0.23	0.19	0.00	0.00	0.00	1.00	0.00	0.00
54025	-8	-146	344	0.28	-0.32	0.13	0.00	0.00	0.00	1.00	0.00	0.00
54059	11	-167	364	0.18	-0.36	0.08	0.00	0.00	0.00	1.00	0.00	0.00
54094	37	-209	369	0.02	-0.40	0.05	0.00	0.00	0.00	0.99	0.01	0.00
54128	47	-260	370	-0.12	-0.41	0.03	0.00	0.00	0.00	0.99	0.01	0.00
54163	62	-321	348	-0.27	-0.38	0.07	0.00	0.00	0.00	0.93	0.07	0.00
54198	76	-426	301	-0.45	-0.43	0.15	0.00	0.00	0.00	0.13	0.87	0.00
54233	102	-500	233	-0.61	-0.43	0.41	0.00	0.00	0.00	0.00	1.00	0.00
54268	163	-500	187	-0.25	-0.39	1.02	0.00	0.00	0.00	0.00	1.00	0.00
54303	178	-486	80	0.27	-0.26	1.54	0.00	0.00	0.00	0.01	0.99	0.00
54337	190	-213	75	0.54	-0.30	1.85	0.00	0.00	0.00	0.06	0.94	0.00
54371	217	-29	126	0.32	-0.33	1.99	0.00	0.00	0.00	0.00	1.00	0.00
54406	215	61	187	-0.05	-0.17	1.88	0.00	0.00	0.00	0.00	1.00	0.00
54440	166	43	146	-0.27	-0.15	1.82	0.00	0.00	0.00	0.00	1.00	0.00
54474	125	-14	82	-0.33	-0.19	1.75	0.00	0.00	0.00	0.00	1.00	0.00
54509	109	-62	-7	-0.17	-0.26	1.63	0.00	0.00	0.00	0.00	1.00	0.00
54543	114	-55	-39	-0.06	-0.22	1.52	0.00	0.00	0.00	0.00	1.00	0.00
54578	107	-22	-29	-0.01	-0.15	1.32	0.00	0.00	0.00	0.01	0.99	0.00
54613	81	8	-6	0.04	-0.08	1.28	0.00	0.00	0.00	0.30	0.70	0.00
54646	54	33	14	-0.03	-0.10	1.26	0.00	0.00	0.00	0.10	0.90	0.00
54680	24	43	36	-0.03	-0.05	1.24	0.00	0.00	0.00	0.46	0.54	0.00
54714	11	34	47	-0.13	-0.12	1.17	0.00	0.00	0.00	0.99	0.01	0.00
54747	9	9	52	-0.07	-0.12	1.11	0.00	0.00	0.00	1.00	0.00	0.00
54781	6	1	31	-0.08	-0.13	1.04	0.00	0.00	0.00	1.00	0.00	0.00
54815	-2	-18	21	-0.07	-0.09	1.06	0.00	0.00	0.00	1.00	0.00	0.00
54849	-24	-20	-0	-0.00	-0.06	1.07	0.00	0.00	0.00	1.00	0.00	0.00
54885	-52	-13	-13	-0.04	-0.08	1.10	0.00	0.00	0.00	1.00	0.00	0.00
54919	-60	-16	-7	-0.00	-0.08	1.13	0.00	0.00	0.00	0.99	0.00	0.01
54954	-63	-9	-3	-0.03	-0.08	1.13	0.00	0.00	0.00	0.99	0.00	0.01
54989	-60	-9	-4	-0.04	-0.08	1.15	0.00	0.00	0.00	1.00	0.00	0.00
55024	-58	-15	-18	-0.05	-0.04	1.18	0.00	0.00	0.00	0.93	0.07	0.00
55059	-60	-27	-29	-0.08	-0.03	1.17	0.00	0.00	0.00	0.92	0.08	0.00
55095	-62	-41	-41	-0.02	-0.05	1.10	0.00	0.00	0.00	1.00	0.00	0.00
55129	-54	-46	-37	-0.01	-0.06	1.03	0.00	0.00	0.00	0.93	0.07	0.00
55164	-50	-46	-25	0.02	-0.04	0.94	0.00	0.00	0.00	0.96	0.04	0.00
55198	-47	-43	-9	0.02	-0.05	0.87	0.00	0.00	0.00	0.51	0.49	0.00
55235	-44	-36	9	0.05	-0.07	0.77	0.00	0.00	0.00	0.63	0.37	0.00
55269	-38	-33	21	0.04	-0.07	0.75	0.00	0.00	0.00	0.91	0.09	0.00
55305	-36	-26	15	0.06	-0.02	0.76	0.00	0.00	0.00	0.82	0.18	0.00
55340	-36	-21	1	0.05	-0.02	0.77	0.00	0.00	0.00	0.22	0.78	0.00
55375	-29	-20	-6	0.05	0.00	0.82	0.00	0.00	0.00	0.00	1.00	0.00
55410	-17	-15	-5	0.07	0.00	0.85	0.00	0.00	0.00	0.14	0.86	0.00
55445	7	-4	7	0.08	0.01	0.90	0.00	0.00	0.00	1.00	0.00	0.00
55479	25	7	14	0.09	0.03	0.91	0.00	0.00	0.00	0.86	0.00	0.14
55513	35	14	18	0.08	0.06	0.91	0.00	0.00	0.00	0.12	0.00	0.88
55547	35	15	19	0.06	0.08	0.89	0.00	0.00	0.00	0.02	0.00	0.98
55579	29	11	18	0.05	0.06	0.88	0.00	0.00	0.00	0.01	0.00	0.99
55614	30	6	17	0.05	0.03	0.91	0.00	0.00	0.00	0.00	0.00	1.00
55647	30	7	10	0.10	0.02	0.95	0.00	0.00	0.00	0.00	0.00	1.00
55680	36	12	18	0.11	-0.03	0.98	0.00	0.00	0.00	0.00	0.00	1.00
55715	42	19	21	0.11	0.02	1.02	0.00	0.00	0.00	0.00	0.00	1.00
55749	28	21	22	0.08	0.02	1.07	0.00	0.00	0.00	0.00	0.00	1.00
55781	16	16	26	0.07	0.05	1.10	0.00	0.00	0.00	0.00	0.00	1.00
55816	1	10	26	0.06	-0.04	1.07	0.00	0.00	0.00	0.00	0.00	1.00
55850	12	0	31	0.07	-0.06	1.05	0.00	0.00	0.00	0.00	0.00	1.00
55883	21	1	16	0.10	-0.05	1.02	0.00	0.00	0.00	0.00	0.00	1.00
55918	28	5	4	0.08	-0.02	1.01	0.00	0.00	0.00	0.00	0.00	1.00
55952	21	5	-1	0.09	-0.00	0.99	0.00	0.00	0.00	0.00	0.00	1.00
55986	13	3	-1	0.08	0.00	0.99	0.00	0.00	0.00	0.00	0.00	1.00
56020	5	26	1	0.24	-0.07	1.41	0.00	0.00	0.00	0.00	0.00	1.00
56054	10	32	1	0.04	-0.06	0.91	0.00	0.00	0.00	0.00	0.00	1.00
56088	9	11	2	0.01	-0.04	0.81	0.00	0.00	0.00	0.00	0.00	1.00
56122	2	6	-21	-0.03	0.07	0.97	0.00	0.00	0.00	0.00	0.00	1.00
56156	-10	-0	-37	0.04	0.03	1.06	0.00	0.00	0.00	0.23	0.00	0.77
56191	-15	4	-21	0.07	-0.02	0.88	0.00	0.00	0.00	0.82	0.00	0.18
56226	-10	4	-7	0.07	-0.05	1.02	0.00	0.00	0.00	0.95	0.00	0.05
56262	-13	9	-12	0.07	-0.06	1.06	0.00	0.00	0.00	0.99	0.00	0.01
56295	-12	9	-29	0.05	-0.09	0.94	0.00	0.00	0.00	1.00	0.00	0.00
56331	-11	5	-48	0.01	-0.06	1.01	0.00	0.00	0.00	1.00	0.00	0.00
56366	-11	2	-55	0.03	-0.08	1.06	0.00	0.00	0.00	1.00	0.00	0.00
56401	-6	2	-55	0.04	-0.08	0.96	0.00	0.00	0.00	1.00	0.00	0.00
56435	-4	1	-49	0.02	-0.06	0.96	0.00	0.92	0.00	0.08	0.00	0.00
56470	-4	-5	-36	0.06	-0.11	1.04	0.00	0.97	0.00	0.03	0.00	0.00
56505	7	-10	-3	0.02	-0.22	0.98	0.00	0.85	0.00	0.15	0.00	0.00
56541	26	-14	15	0.11	-0.12	0.96	0.00	0.41	0.00	0.59	0.00	0.00
56574	22	1	-1	0.08	0.09	1.03	0.00	0.03	0.00	0.97	0.00	0.00
56608	3	-3	-5	0.06	0.07	1.04	0.00	0.18	0.00	0.82	0.00	0.00
56642	-5	-1	6	0.10	-0.02	0.94	0.00	0.84	0.00	0.16	0.00	0.00
56677	-5	5	0	0.06	-0.04	1.02	0.00	0.91	0.00	0.08	0.00	0.00
56710	-6	4	-2	0.04	-0.07	1.04	0.02	0.98	0.00	0.01	0.00	0.00
56746	-2	0	2	0.04	-0.08	0.95	0.04	0.96	0.00	0.00	0.00	0.00
56780	2	-4	1	0.06	-0.06	1.00	0.03	0.97	0.00	0.00	0.00	0.00
56815	2	-2	0	0.10	-0.02	1.02	0.04	0.96	0.00	0.00	0.00	0.00
56849	1	0	-0	0.07	-0.03	0.96	0.06	0.94	0.00	0.00	0.00	0.00
56883	-0	-0	1	0.05	-0.03	1.00	0.02	0.98	0.00	0.00	0.00	0.00
56918	-3	-0	-0	0.11	-0.05	1.01	0.00	0.99	0.00	0.00	0.00	0.00
56954	-0	5	-0	0.08	-0.06	0.98	0.07	0.93	0.00	0.00	0.00	0.00
56988	0	3	0	0.03	-0.03	1.00	0.98	0.02	0.00	0.00	0.00	0.00
57022	-2	-1	0	0.05	-0.05	1.00	0.87	0.13	0.00	0.00	0.00	0.00
57058	1	-1	1	0.08	-0.05	0.99	0.97	0.03	0.00	0.00	0.00	0.00
57092	2	-0	-0	0.08	-0.03	1.00	1.00	0.00	0.00	0.00	0.00	0.00
57126	-2	1	0	0.08	-0.05	0.97	1.00	0.00	0.00	0.00	0.00	0.00
57161	-0	3	0	0.05	-0.04	1.02	1.00	0.00	0.00	0.00	0.00	0.00
57196	-1	-1	0	0.06	-0.05	1.02	1.00	0.00	0.00	0.00	0.00	0.00
57230	-0	0	0	0.08	-0.06	0.98	0.92	0.00	0.08	0.00	0.00	0.00
57265	0	1	0	0.07	-0.05	1.01	0.68	0.00	0.32	0.00	0.00	0.00
57299	0	-0	0	0.08	-0.04	1.01	0.63	0.00	0.37	0.00	0.00	0.00
57332	0	1	0	0.07	-0.04	0.98	0.85	0.00	0.15	0.00	0.00	0.00
57367	-1	2	0	0.05	-0.03	1.00	0.88	0.00	0.12	0.00	0.00	0.00
57401	-1	-1	0	0.07	-0.05	1.00	0.90	0.00	0.10	0.00	0.00	0.00
57435	0	-0	0	0.08	-0.05	0.99	0.91	0.00	0.09	0.00	0.00	0.00
57470	0	1	0	0.07	-0.04	1.00	0.96	0.00	0.04	0.00	0.00	0.00
57503	-1	0	0	0.06	-0.04	1.01	0.94	0.00	0.06	0.00	0.00	0.00
57536	-0	0	0	0.07	-0.04	0.99	0.91	0.00	0.09	0.00	0.00	0.00
57570	-0	1	0	0.06	-0.04	1.00	0.90	0.00	0.10	0.00	0.00	0.00
57603	-1	0	0	0.07	-0.05	1.01	0.58	0.00	0.42	0.00	0.00	0.00
57637	-0	0	0	0.07	-0.05	1.00	0.46	0.00	0.54	0.00	0.00	0.00
57671	1	1	0	0.06	-0.04	1.00	0.73	0.00	0.27	0.00	0.00	0.00
57704	-0	0	0	0.06	-0.03	1.01	0.64	0.00	0.36	0.00	0.00	0.00
57737	-1	-1	0	0.08	-0.05	1.00	0.37	0.00	0.63	0.00	0.00	0.00
57772	0	2	0	0.07	-0.05	0.98	0.46	0.00	0.54	0.00	0.00	0.00
57805	-1	0	0	0.05	-0.04	1.03	0.44	0.00	0.56	0.00	0.00	0.00
57839	-1	-0	0	0.08	-0.05	0.98	0.34	0.00	0.66	0.00	0.00	0.00
57873	1	2	0	0.05	-0.03	1.00	0.09	0.00	0.91	0.00	0.00	0.00
57906	-1	-1	0	0.06	-0.04	1.03	0.04	0.00	0.96	0.00	0.00	0.00
57940	-1	-1	0	0.08	-0.06	0.98	0.05	0.00	0.95	0.00	0.00	0.00
57975	1	2	0	0.06	-0.04	1.00	0.05	0.00	0.95	0.00	0.00	0.00
58008	-1	0	0	0.06	-0.04	1.01	0.11	0.00	0.89	0.00	0.00	0.00
58041	-0	-0	0	0.07	-0.05	0.99	0.48	0.00	0.52	0.00	0.00	0.00
58075	0	0	0	0.07	-0.04	0.99	0.33	0.00	0.67	0.00	0.00	0.00
58109	-1	0	0	0.06	-0.04	1.01	0.08	0.00	0.92	0.00	0.00	0.00
58142	-1	0	0	0.07	-0.05	1.00	0.04	0.00	0.96	0.00	0.00	0.00
58178	1	2	0	0.06	-0.04	0.99	0.03	0.00	0.97	0.00	0.00	0.00
58212	-1	-0	0	0.06	-0.04	1.01	0.07	0.00	0.93	0.00	0.00	0.00
58247	-1	-0	0	0.07	-0.06	0.99	0.14	0.00	0.86	0.00	0.00	0.00
58281	1	1	0	0.07	-0.05	0.99	0.09	0.00	0.91	0.00	0.00	0.00
58315	0	1	0	0.06	-0.04	1.01	0.36	0.00	0.64	0.00	0.00	0.00
58350	-1	0	0	0.06	-0.04	0.99	0.49	0.00	0.51	0.00	0.00	0.00
58384	-1	0	0	0.07	-0.05	0.99	0.32	0.00	0.68	0.00	0.00	0.00
58418	0	1	0	0.07	-0.05	1.01	0.13	0.00	0.87	0.00	0.00	0.00
58451	1	1	0	0.06	-0.04	1.00	0.09	0.00	0.91	0.00	0.00	0.00
58486	-0	1	0	0.06	-0.04	0.99	0.09	0.00	0.91	0.00	0.00	0.00
58521	-1	-0	0	0.07	-0.04	1.01	0.09	0.00	0.91	0.00	0.00	0.00
58555	-1	0	0	0.07	-0.06	1.00	0.28	0.00	0.72	0.00	0.00	0.00
58590	1	1	0	0.07	-0.05	0.99	0.50	0.00	0.50	0.00	0.00	0.00
58623	0	1	0	0.06	-0.03	1.00	0.18	0.00	0.82	0.00	0.00	0.00
58657	-1	1	0	0.06	-0.04	1.00	0.42	0.00	0.58	0.00	0.00	0.00
58691	-1	-1	0	0.07	-0.05	0.99	0.89	0.00	0.11	0.00	0.00	0.00
58728	-0	1	0	0.08	-0.05	0.99	0.44	0.00	0.56	0.00	0.00	0.00
58762	-0	1	0	0.06	-0.04	1.01	0.09	0.00	0.91	0.00	0.00	0.00
58797	-1	-0	0	0.06	-0.04	0.99	0.11	0.00	0.89	0.00	0.00	0.00
58831	-1	0	0	0.07	-0.05	1.00	0.11	0.00	0.89	0.00	0.00	0.00
58865	-1	0	0	0.07	-0.05	1.01	0.18	0.00	0.82	0.00	0.00	0.00
58898	0	-0	0	0.08	-0.05	1.00	0.43	0.00	0.57	0.00	0.00	0.00
58932	1	2	0	0.07	-0.04	0.99	0.34	0.00	0.66	0.00	0.00	0.00
58965	-0	2	0	0.04	-0.03	1.00	0.33	0.00	0.67	0.00	0.00	0.00
58999	-1	-1	0	0.05	-0.03	1.01	0.36	0.00	0.64	0.00	0.00	0.00
59033	-1	-1	0	0.08	-0.05	0.99	0.19	0.00	0.81	0.00	0.00	0.00
59067	-1	1	0	0.08	-0.05	1.00	0.39	0.00	0.61	0.00	0.00	0.00
59100	0	1	0	0.07	-0.05	1.00	0.12	0.00	0.88	0.00	0.00	0.00
59134	0	1	0	0.07	-0.04	0.99	0.04	0.00	0.96	0.00	0.00	0.00
59167	-0	1	0	0.06	-0.03	1.00	0.08	0.00	0.92	0.00	0.00	0.00
59202	-1	-0	0	0.06	-0.04	1.00	0.15	0.00	0.85	0.00	0.00	0.00
59235	-1	-0	0	0.08	-0.05	1.00	0.13	0.00	0.87	0.00	0.00	0.00
59269	-1	1	0	0.07	-0.06	1.00	0.10	0.00	0.90	0.00	0.00	0.00
59303	0	2	0	0.06	-0.04	1.00	0.03	0.00	0.97	0.00	0.00	0.00
59336	0	-0	0	0.06	-0.04	0.99	0.03	0.00	0.97	0.00	0.00	0.00
59370	-1	-1	0	0.07	-0.04	1.00	0.02	0.00	0.98	0.00	0.00	0.00
59404	-1	0	0	0.08	-0.05	1.01	0.02	0.00	0.98	0.00	0.00	0.00
59437	-1	1	0	0.07	-0.05	1.00	0.04	0.00	0.96	0.00	0.00	0.00
59471	0	1	0	0.06	-0.05	0.99	0.03	0.00	0.97	0.00	0.00	0.00
59504	1	0	0	0.06	-0.04	1.00	0.02	0.00	0.98	0.00	0.00	0.00
59537	0	-0	0	0.07	-0.03	1.00	0.04	0.00	0.96	0.00	0.00	0.00
59571	-1	1	0	0.07	-0.04	1.00	0.04	0.00	0.96	0.00	0.00	0.00
59607	-1	1	0	0.06	-0.06	0.99	0.04	0.00	0.96	0.00	0.00	0.00
59640	0	-0	0	0.06	-0.05	1.00	0.02	0.00	0.98	0.00	0.00	0.00
59675	0	-0	0	0.07	-0.04	1.00	0.02	0.00	0.98	0.00	0.00	0.00
59709	-0	1	0	0.07	-0.04	0.99	0.05	0.00	0.95	0.00	0.00	0.00
59744	-1	1	0	0.06	-0.04	1.00	0.04	0.00	0.96	0.00	0.00	0.00
59779	-1	-0	0	0.07	-0.05	1.00	0.03	0.00	0.97	0.00	0.00	0.00
59814	-0	0	0	0.07	-0.05	0.99	0.03	0.00	0.97	0.00	0.00	0.00
59848	-0	1	0	0.07	-0.04	1.00	0.02	0.00	0.98	0.00	0.00	0.00
59883	-0	1	0	0.06	-0.04	1.00	0.03	0.00	0.97	0.00	0.00	0.00
59918	0	1	0	0.06	-0.04	0.99	0.04	0.00	0.96	0.00	0.00	0.00
59951	-1	0	0	0.07	-0.04	1.00	0.03	0.00	0.97	0.00	0.00	0.00
59985	-1	0	0	0.07	-0.05	1.00	0.03	0.00	0.97	0.00	0.00	0.00
60021	1	1	0	0.07	-0.05	0.99	0.03	0.00	0.97	0.00	0.00	0.00
60054	0	1	0	0.06	-0.04	1.00	0.03	0.00	0.97	0.00	0.00	0.00
60088	-1	0	0	0.06	-0.04	1.00	0.04	0.00	0.96	0.00	0.00	0.00
60123	-1	0	0	0.07	-0.05	1.00	0.04	0.00	0.96	0.00	0.00	0.00
60158	0	1	0	0.07	-0.05	0.99	0.03	0.00	0.97	0.00	0.00	0.00
60191	-0	0	0	0.06	-0.04	1.00	0.03	0.00	0.97	0.00	0.00	0.00
60226	-1	0	0	0.07	-0.04	1.00	0.02	0.00	0.98	0.00	0.00	0.00
60261	-1	0	0	0.07	-0.05	1.00	0.03	0.00	0.97	0.00	0.00	0.00
60294	-0	1	0	0.07	-0.05	1.00	0.04	0.00	0.96	0.00	0.00	0.00
60328	-0	0	0	0.07	-0.05	1.00	0.03	0.00	0.97	0.00	0.00	0.00
60362	-0	0	0	0.07	-0.04	0.99	0.03	0.00	0.97	0.00	0.00	0.00
60396	-0	1	0	0.07	-0.04	0.99	0.03	0.00	0.97	0.00	0.00	0.00
60430	-0	0	0	0.07	-0.04	1.00	0.03	0.00	0.97	0.00	0.00	0.00
