Time	Gx	Gy	Gz	Ax	Ay	Az
8814	-0.08	-0.29	-0.37	0.11	0.01	0.96
8832	-0.03	-0.27	-0.32	0.11	0.01	0.96
8852	-0.05	-0.23	-0.35	0.11	0.01	0.97
8871	-0.09	-0.21	-0.44	0.11	0.01	0.96
8890	-0.03	-0.20	-0.32	0.11	0.01	0.96
8909	-0.08	-0.18	-0.37	0.11	0.01	0.96
8929	-0.15	-0.11	-0.34	0.11	0.01	0.96
8947	-0.09	-0.26	-0.37	0.11	0.01	0.96
8966	-0.05	-0.34	-0.32	0.11	0.01	0.96
8985	-0.02	-0.35	-0.34	0.11	0.01	0.97
9003	-0.12	-0.27	-0.35	0.11	0.01	0.96
9023	-0.18	-0.37	-0.43	0.11	0.01	0.97
9041	-0.03	-0.31	-0.37	0.11	0.01	0.96
9060	-0.17	-0.21	-0.38	0.11	0.01	0.96
9078	-0.06	-0.18	-0.27	0.11	0.01	0.97
9097	-0.06	-0.18	-0.41	0.11	0.01	0.97
9115	-0.18	-0.21	-0.31	0.11	0.01	0.96
9134	-0.06	-0.29	-0.35	0.11	0.01	0.96
9153	-0.12	-0.24	-0.37	0.11	0.01	0.97
9171	0.00	-0.17	-0.31	0.11	0.01	0.96
9189	-0.12	-0.27	-0.31	0.11	0.01	0.96
9208	-0.02	-0.29	-0.49	0.11	0.01	0.97
9228	-0.05	-0.23	-0.26	0.11	0.01	0.96
9247	-0.20	-0.26	-0.38	0.11	0.01	0.96
9266	-0.14	-0.21	-0.27	0.11	0.01	0.98
9285	-0.15	-0.14	-0.34	0.11	0.01	0.97
9304	-0.11	-0.20	-0.29	0.11	0.00	0.97
9323	0.08	-0.08	-0.44	0.11	0.01	0.96
9341	0.15	-0.09	-0.37	0.11	0.01	0.95
9360	0.03	-0.17	-0.37	0.11	0.01	0.98
9378	-0.17	-0.18	-0.37	0.11	0.01	0.95
9398	-0.21	-0.29	-0.29	0.11	0.01	0.97
9417	-0.11	-0.15	-0.37	0.11	0.00	0.96
9435	0.00	-0.26	-0.31	0.11	0.01	0.96
9455	-0.06	-0.26	-0.37	0.11	0.01	0.97
9473	0.05	-0.23	-0.34	0.11	0.01	0.96
9492	-0.06	-0.24	-0.37	0.11	0.01	0.96
9511	-0.17	-0.26	-0.41	0.11	0.01	0.96
9530	-0.14	-0.31	-0.40	0.11	0.01	0.97
9550	-0.15	-0.23	-0.35	0.11	0.01	0.97
9568	-0.11	-0.18	-0.29	0.11	0.01	0.96
9588	-0.02	-0.24	-0.43	0.11	0.01	0.97
9606	0.00	-0.21	-0.37	0.11	0.01	0.96
9626	0.09	-0.26	-0.32	0.11	0.01	0.96
9644	-0.11	-0.32	-0.37	0.11	0.01	0.96
9662	0.02	-0.31	-0.32	0.11	0.01	0.96
9681	-0.08	-0.34	-0.37	0.11	0.01	0.97
9700	-0.06	-0.26	-0.32	0.11	0.01	0.97
9719	-0.15	-0.21	-0.23	0.11	0.01	0.97
9738	-0.15	-0.15	-0.38	0.11	0.01	0.96
9757	-0.24	-0.20	-0.38	0.11	0.01	0.97
9776	-0.17	-0.24	-0.29	0.11	0.01	0.97
9795	-0.02	-0.21	-0.35	0.11	0.01	0.97
9814	0.00	-0.21	-0.38	0.11	0.01	0.97
9833	-0.06	-0.29	-0.35	0.11	0.01	0.96
9853	-0.03	-0.31	-0.37	0.11	0.01	0.96
9871	-0.06	-0.23	-0.34	0.11	0.01	0.96
9890	-0.15	-0.27	-0.34	0.11	0.01	0.97
9909	-0.11	-0.20	-0.37	0.11	0.01	0.96
9928	-0.14	-0.29	-0.26	0.11	0.01	0.97
9948	-0.14	-0.18	-0.34	0.11	0.01	0.96
9966	-0.11	-0.24	-0.38	0.11	0.01	0.97
9985	-0.08	-0.24	-0.38	0.11	0.01	0.97
10004	-0.03	-0.26	-0.27	0.11	0.01	0.96
10022	-0.12	-0.23	-0.32	0.11	0.01	0.96
10042	0.00	-0.24	-0.37	0.11	0.01	0.96
10060	-0.09	-0.24	-0.40	0.11	0.01	0.97
10079	-0.11	-0.27	-0.37	0.11	0.01	0.97
10098	-0.08	-0.24	-0.35	0.11	0.01	0.96
10117	-0.11	-0.26	-0.26	0.11	0.01	0.96
10137	-0.11	-0.26	-0.38	0.11	0.01	0.96
10155	-0.14	-0.32	-0.34	0.11	0.00	0.97
10175	-0.05	-0.23	-0.40	0.11	0.01	0.96
10193	-0.09	-0.27	-0.34	0.11	0.01	0.96
10212	-0.06	-0.35	-0.29	0.11	0.01	0.96
10231	-0.09	-0.26	-0.32	0.11	0.01	0.95
10251	-0.14	-0.35	-0.38	0.11	0.01	1.01
10269	-0.11	-0.20	-0.41	0.11	0.01	0.93
10289	0.14	-0.37	-0.43	0.11	0.00	0.99
10307	0.18	-0.31	-0.37	0.11	0.01	0.95
10325	0.03	-0.31	-0.32	0.11	0.01	0.96
10344	-0.18	-0.31	-0.40	0.11	0.01	0.98
10363	-0.15	-0.31	-0.32	0.11	0.01	0.95
10383	-0.12	-0.26	-0.38	0.11	0.00	0.98
10401	-0.03	-0.26	-0.37	0.11	0.01	0.96
10421	-0.02	-0.23	-0.32	0.11	0.01	0.97
10440	0.00	-0.20	-0.32	0.11	0.01	0.96
10458	-0.14	-0.23	-0.35	0.11	0.01	0.97
10478	-0.29	-0.21	-0.29	0.11	0.01	0.97
10496	-0.09	-0.29	-0.43	0.11	0.00	0.96
10516	-0.02	-0.20	-0.35	0.11	0.01	0.97
10534	-0.02	-0.21	-0.41	0.11	0.01	0.96
10554	-0.15	-0.20	-0.37	0.11	0.01	0.97
10573	-0.18	-0.26	-0.31	0.11	0.01	0.96
10591	-0.06	-0.26	-0.35	0.11	0.01	0.96
10611	-0.02	-0.31	-0.32	0.11	0.01	0.96
10629	-0.02	-0.27	-0.40	0.11	0.01	0.97
10649	-0.09	-0.23	-0.34	0.11	0.01	0.96
10668	-0.02	-0.27	-0.35	0.11	0.01	0.97
10686	-0.14	-0.24	-0.32	0.11	0.01	0.97
10706	-0.14	-0.27	-0.38	0.11	0.01	0.96
10724	-0.11	-0.26	-0.32	0.11	0.01	0.97
10744	-0.09	-0.26	-0.38	0.11	0.01	0.97
10763	-0.26	-0.20	-0.34	0.11	0.01	0.97
10781	-0.09	-0.27	-0.40	0.11	0.01	0.97
10801	-0.15	-0.23	-0.34	0.11	0.01	0.97
10820	-0.12	-0.31	-0.37	0.11	0.01	0.97
10839	-0.02	-0.24	-0.37	0.11	0.01	0.97
10858	-0.18	-0.26	-0.38	0.11	0.01	0.97
10878	-0.20	-0.29	-0.21	0.11	0.01	0.96
10897	-0.05	-0.23	-0.37	0.11	0.01	0.96
10915	-0.11	-0.23	-0.27	0.11	0.01	0.96
10934	-0.11	-0.26	-0.29	0.11	0.01	0.97
10952	-0.15	-0.26	-0.29	0.11	0.01	0.96
10971	-0.18	-0.26	-0.38	0.11	0.01	0.97
10990	-0.15	-0.27	-0.29	0.11	0.00	0.97
11008	-0.09	-0.24	-0.35	0.11	0.01	0.96
11027	0.06	-0.31	-0.40	0.11	0.00	0.97
11045	0.17	-0.18	-0.44	0.11	0.01	0.96
11065	-0.15	-0.26	-0.40	0.11	0.01	0.97
11084	-0.31	-0.21	-0.34	0.11	0.01	0.96
11102	-0.18	-0.20	-0.41	0.11	0.01	0.97
11122	-0.14	-0.17	-0.35	0.11	0.00	0.97
11140	-0.03	-0.26	-0.41	0.11	0.01	0.96
11160	-0.06	-0.18	-0.41	0.11	0.01	0.97
11179	-0.14	-0.20	-0.35	0.11	0.01	0.97
11197	-0.17	-0.23	-0.29	0.11	0.01	0.97
11217	-0.18	-0.20	-0.31	0.11	0.00	0.96
11235	-0.27	-0.23	-0.34	0.11	0.01	0.97
11254	-0.09	-0.27	-0.32	0.11	0.00	0.97
11274	-0.05	-0.26	-0.38	0.11	0.01	0.97
11292	-0.05	-0.26	-0.35	0.11	0.01	0.96
11312	-0.06	-0.24	-0.34	0.11	0.00	0.96
11330	0.03	-0.23	-0.27	0.11	0.01	0.97
11349	-0.03	-0.31	-0.43	0.11	0.01	0.97
11368	-0.18	-0.20	-0.37	0.11	0.01	0.96
11387	-0.06	-0.18	-0.31	0.11	0.01	0.96
11406	-0.14	-0.20	-0.41	0.11	0.01	0.96
11425	-0.15	-0.21	-0.37	0.11	0.01	0.96
11444	-0.09	-0.32	-0.35	0.11	0.01	0.96
11464	-0.18	-0.21	-0.37	0.11	0.01	0.96
11483	-0.18	-0.26	-0.31	0.11	0.01	0.97
11502	-0.09	-0.29	-0.38	0.11	0.01	0.96
11520	-0.14	-0.21	-0.34	0.11	0.00	0.97
11540	0.02	-0.14	-0.26	0.11	0.01	0.97
11558	-0.08	-0.15	-0.34	0.11	0.01	0.96
11577	0.15	-0.18	-0.35	0.11	0.01	0.96
11595	0.06	-0.27	-0.35	0.11	0.01	0.97
11614	0.03	-0.15	-0.34	0.11	0.01	0.97
11632	-0.11	-0.26	-0.38	0.11	0.01	0.96
11651	-0.09	-0.29	-0.31	0.11	0.01	0.97
11672	-0.05	-0.31	-0.38	0.11	0.01	0.96
11690	-0.12	-0.15	-0.32	0.11	0.01	0.96
11709	-0.18	-0.24	-0.34	0.11	0.00	0.96
11728	-0.09	-0.29	-0.40	0.11	0.01	0.96
11747	-0.06	-0.37	-0.35	0.11	0.00	0.96
11765	-0.05	-0.23	-0.44	0.10	0.00	0.92
11785	0.52	-0.64	-0.41	0.11	-0.01	1.04
11804	1.19	-0.69	-0.53	0.11	0.02	0.95
11823	0.47	-0.79	-0.32	0.11	0.02	0.96
11841	-0.06	-0.70	-0.29	0.12	0.02	1.01
11859	-0.55	-0.32	-0.34	0.11	0.01	0.93
11879	-0.18	-0.21	-0.38	0.11	-0.01	0.98
11898	0.61	0.00	-0.44	0.11	0.00	0.96
11917	0.61	-0.21	-0.29	0.11	0.01	0.96
11935	0.24	-0.31	-0.35	0.11	0.01	0.97
11953	-0.03	-0.38	-0.23	0.11	0.01	0.95
11973	-0.18	-0.49	-0.37	0.11	0.00	0.97
11992	0.11	-0.53	-0.40	0.11	0.00	0.96
12011	0.47	-0.53	-0.49	0.11	0.01	0.97
12029	0.40	-0.37	-0.37	0.11	0.01	0.96
12047	0.03	-0.12	-0.44	0.11	0.01	0.97
12066	-0.12	-0.17	-0.37	0.11	0.01	0.96
12085	-0.11	-0.17	-0.37	0.11	0.00	0.96
12105	0.09	-0.23	-0.43	0.11	0.00	0.96
12123	0.23	-0.34	-0.37	0.11	0.01	0.97
12142	0.06	-0.47	-0.34	0.11	0.01	0.96
12160	0.06	-0.43	-0.37	0.11	0.01	0.96
12178	-0.11	-0.41	-0.40	0.11	0.01	0.97
12198	0.12	-0.32	-0.32	0.11	0.01	0.96
12216	0.03	-0.32	-0.37	0.11	0.01	0.96
12235	0.03	-0.23	-0.37	0.11	0.01	0.97
12253	-0.09	-0.31	-0.35	0.11	0.01	0.96
12272	-0.06	-0.31	-0.37	0.11	0.01	0.97
12292	-0.11	-0.21	-0.31	0.11	0.01	0.97
12310	0.00	-0.37	-0.35	0.11	0.01	0.96
12329	-0.05	-0.27	-0.34	0.11	0.01	0.97
12348	-0.27	-0.29	-0.32	0.11	0.01	0.97
12366	-0.18	-0.15	-0.23	0.11	0.01	0.96
12387	-0.40	-0.21	-0.32	0.11	0.01	0.95
12405	-0.52	-0.27	-0.24	0.12	0.01	0.99
12425	-0.44	-0.20	-0.27	0.11	0.01	0.96
12443	-0.41	-0.08	-0.31	0.11	0.01	0.98
12462	-0.35	-0.08	-0.29	0.11	0.01	0.95
12481	-0.47	0.14	-0.46	0.11	0.01	0.95
12500	-0.46	0.18	-0.29	0.11	0.01	0.97
12518	-0.31	0.00	-0.37	0.10	0.00	0.94
12536	-0.21	-0.26	-0.34	0.11	0.01	0.99
12555	-0.27	-0.49	-0.35	0.11	0.01	0.96
12573	-0.31	-0.55	-0.23	0.11	0.01	0.97
12592	-0.73	-0.55	-0.26	0.11	0.01	0.97
12610	-0.64	-0.38	-0.37	0.11	0.01	0.96
12630	-0.37	-0.17	-0.23	0.11	0.00	0.97
12648	-0.29	0.21	-0.38	0.11	0.00	0.95
12666	0.00	0.23	-0.38	0.11	0.01	0.98
12684	0.05	0.18	-0.37	0.11	0.01	0.97
12702	-0.18	0.03	-0.41	0.10	0.01	0.96
12720	-0.17	-0.14	-0.32	0.11	0.01	0.97
12739	-0.17	-0.32	-0.34	0.11	0.01	0.96
12757	-0.12	-0.44	-0.40	0.11	0.00	0.96
12775	-0.03	-0.43	-0.41	0.11	0.01	0.96
12794	-0.05	-0.32	-0.40	0.11	0.00	0.96
12812	-0.12	-0.17	-0.32	0.11	0.01	0.97
12832	-0.05	-0.17	-0.35	0.11	0.00	0.96
12850	-0.23	-0.18	-0.37	0.11	0.01	0.97
12869	-0.11	-0.24	-0.29	0.10	-0.01	0.88
12887	0.38	-0.29	-0.37	0.10	-0.02	0.87
12907	2.00	-0.53	-0.70	0.14	0.01	1.18
12925	1.21	-0.34	-0.49	0.09	0.04	0.81
12943	-0.99	-0.34	-0.15	0.12	0.03	1.03
12962	-1.34	-0.08	-0.29	0.10	-0.01	0.91
12981	-0.18	-0.06	-0.38	0.11	-0.02	1.00
12999	0.93	-0.02	-0.56	0.11	-0.02	1.01
13018	1.63	-0.08	-0.46	0.10	0.01	0.92
13037	0.75	-0.38	-0.38	0.11	0.03	0.99
13055	-0.34	-0.52	-0.34	0.11	0.02	0.95
13073	-0.49	-0.56	-0.43	0.11	-0.00	0.98
13092	0.02	-0.50	-0.47	0.11	-0.01	0.96
13111	0.81	-0.46	-0.41	0.11	-0.00	0.97
13130	1.02	-0.15	-0.38	0.11	0.02	0.97
13150	0.43	-0.14	-0.41	0.11	0.02	0.96
13168	-0.24	-0.11	-0.34	0.11	0.02	0.98
13187	-0.56	-0.08	-0.35	0.11	0.00	0.96
13207	-0.05	-0.17	-0.35	0.11	0.00	0.97
13225	0.27	-0.27	-0.43	0.11	0.01	0.96
13245	0.23	-0.27	-0.37	0.11	0.01	0.96
13263	0.11	-0.29	-0.38	0.11	0.01	0.96
13281	-0.26	-0.34	-0.35	0.11	0.01	0.96
13301	-0.31	-0.29	-0.29	0.11	0.01	0.97
13319	0.05	-0.24	-0.40	0.11	0.00	0.96
13339	0.18	-0.23	-0.31	0.11	0.01	0.97
13357	0.17	-0.23	-0.32	0.11	0.01	0.97
13376	-0.02	-0.23	-0.32	0.11	0.01	0.96
13394	-0.26	-0.26	-0.31	0.11	0.01	0.97
13414	-0.50	-0.29	-0.40	0.11	0.01	0.97
13433	-0.44	-0.27	-0.34	0.11	0.01	0.97
13452	-0.26	-0.20	-0.27	0.11	0.01	0.96
13471	-0.31	-0.12	-0.29	0.11	0.01	0.97
13490	-0.38	-0.09	-0.31	0.11	0.01	0.96
13508	-0.31	-0.26	-0.24	0.11	0.01	0.96
13528	-0.32	-0.23	-0.24	0.11	0.01	0.97
13547	-0.37	-0.31	-0.32	0.11	0.01	0.97
13566	-0.40	-0.35	-0.29	0.11	0.01	0.96
13585	-0.41	-0.35	-0.35	0.11	0.01	0.97
13603	-0.37	-0.31	-0.27	0.11	0.01	0.97
13622	-0.56	-0.21	-0.38	0.11	0.01	0.96
13641	-0.55	-0.24	-0.29	0.11	0.01	0.96
13660	-0.53	-0.23	-0.35	0.11	0.01	0.96
13679	-0.53	-0.18	-0.41	0.11	0.01	0.96
13697	-0.47	-0.29	-0.27	0.11	0.01	0.97
13716	-0.47	-0.23	-0.31	0.11	0.01	0.97
13734	-0.47	-0.24	-0.34	0.11	0.01	0.96
13753	-0.49	-0.17	-0.35	0.11	0.01	0.97
13771	-0.50	-0.15	-0.32	0.11	0.01	0.96
13790	-0.46	-0.09	-0.31	0.11	0.00	0.96
13808	-0.09	0.00	-0.29	0.11	0.01	0.97
13826	-0.05	0.05	-0.40	0.11	0.01	0.96
13844	-0.06	-0.18	-0.35	0.11	0.01	0.97
13864	-0.15	-0.21	-0.29	0.11	0.01	0.96
13882	-0.26	-0.29	-0.27	0.11	0.01	0.96
13901	-0.23	-0.34	-0.38	0.11	0.01	0.96
13920	-0.05	-0.24	-0.38	0.11	0.00	0.96
13939	0.06	-0.26	-0.40	0.11	0.01	0.96
13957	-0.05	-0.29	-0.26	0.11	0.01	0.96
13975	-0.08	-0.24	-0.35	0.11	0.01	0.97
13994	0.02	-0.24	-0.32	0.11	0.01	0.95
14012	-0.05	-0.14	-0.34	0.11	0.01	0.96
14030	0.03	-0.31	-0.35	0.11	0.01	0.98
14048	0.08	-0.29	-0.49	0.11	0.01	0.97
14067	-0.12	-0.27	-0.34	0.11	0.01	0.96
14085	-0.38	-0.17	-0.27	0.11	0.01	0.97
14104	-0.31	-0.12	-0.35	0.11	0.00	0.96
14122	-0.18	-0.12	-0.37	0.11	0.00	0.96
14141	0.17	-0.18	-0.34	0.11	0.01	0.96
14159	0.08	-0.27	-0.31	0.11	0.01	0.97
14178	-0.02	-0.37	-0.40	0.11	0.01	0.97
14196	-0.31	-0.44	-0.35	0.11	0.01	0.96
14214	-0.29	-0.41	-0.31	0.11	0.01	0.96
14235	-0.09	-0.32	-0.44	0.11	0.00	0.97
14253	-0.02	-0.20	-0.32	0.11	0.01	0.97
14272	-0.05	-0.14	-0.40	0.11	0.01	0.96
14291	-0.08	-0.05	-0.32	0.11	0.01	0.97
14310	-0.27	-0.15	-0.37	0.11	0.01	0.97
14330	-0.20	-0.14	-0.31	0.11	0.01	0.96
14349	-0.11	-0.29	-0.32	0.11	0.01	0.97
14368	0.06	-0.32	-0.31	0.11	0.01	0.97
14386	-0.06	-0.31	-0.41	0.11	0.01	0.96
14405	-0.09	-0.24	-0.37	0.11	0.01	0.97
14424	-0.09	-0.32	-0.38	0.11	0.01	0.96
14444	-0.03	-0.26	-0.35	0.11	0.01	0.96
14463	-0.05	-0.29	-0.32	0.11	0.00	0.97
14482	0.09	-0.29	-0.35	0.11	0.00	0.97
14500	0.17	-0.31	-0.43	0.11	0.01	0.96
14519	0.17	-0.32	-0.38	0.11	0.01	0.96
14537	0.27	-0.31	-0.43	0.11	0.01	0.96
14557	0.43	-0.32	-0.35	0.11	0.00	0.97
14575	0.58	-0.29	-0.47	0.11	0.01	0.98
14593	0.56	-0.35	-0.44	0.11	0.01	0.96
14612	0.27	-0.26	-0.40	0.11	0.01	0.96
14630	-0.09	-0.17	-0.34	0.11	0.01	0.96
14650	0.08	-0.20	-0.41	0.11	-0.00	0.96
14668	0.41	-0.15	-0.49	0.11	0.00	0.97
14686	0.64	-0.20	-0.44	0.11	0.01	0.96
14705	0.70	-0.27	-0.44	0.11	0.01	0.97
14723	0.49	-0.31	-0.46	0.11	0.01	0.97
14743	-0.02	-0.31	-0.40	0.11	0.01	0.96
14762	0.05	-0.26	-0.31	0.11	0.01	0.96
14780	0.11	-0.20	-0.40	0.11	0.01	0.96
14799	0.09	-0.14	-0.31	0.11	0.01	0.97
14817	0.05	-0.26	-0.40	0.11	0.01	0.97
14836	-0.18	-0.21	-0.37	0.11	0.01	0.96
14855	-0.20	-0.31	-0.31	0.11	0.01	0.97
14874	-0.18	-0.35	-0.46	0.11	0.01	0.96
14892	-0.05	-0.26	-0.37	0.11	0.01	0.97
14911	-0.05	-0.31	-0.37	0.11	0.01	0.96
14929	-0.20	-0.21	-0.32	0.11	0.01	0.96
14950	-0.14	-0.15	-0.26	0.11	0.01	0.96
14968	-0.27	-0.23	-0.32	0.11	0.01	0.97
14987	-0.12	-0.23	-0.37	0.11	0.01	0.96
15006	-0.06	-0.21	-0.37	0.11	0.01	0.97
15024	-0.02	-0.23	-0.32	0.11	0.01	0.97
15044	-0.09	-0.34	-0.38	0.11	0.01	0.97
15063	-0.15	-0.26	-0.37	0.11	0.01	0.97
15081	-0.21	-0.29	-0.32	0.11	0.01	0.96
15101	-0.15	-0.26	-0.37	0.11	0.01	0.96
15119	-0.21	-0.21	-0.40	0.11	0.01	0.97
15139	-0.12	-0.18	-0.35	0.11	0.01	0.97
15158	-0.12	-0.23	-0.38	0.11	0.01	0.96
15177	-0.15	-0.18	-0.38	0.11	0.01	0.97
15196	-0.23	-0.23	-0.27	0.11	0.01	0.96
15214	-0.23	-0.23	-0.40	0.11	0.01	0.96
15234	-0.20	-0.29	-0.32	0.11	0.01	0.96
15253	-0.05	-0.27	-0.35	0.11	0.01	0.97
15273	-0.05	-0.24	-0.32	0.11	0.01	0.97
15291	-0.12	-0.20	-0.31	0.11	0.01	0.98
15310	-0.24	-0.20	-0.40	0.11	0.01	0.96
15329	-0.41	-0.14	-0.31	0.11	0.01	0.98
15348	-0.38	-0.09	-0.31	0.11	0.01	0.96
15368	-0.18	-0.06	-0.29	0.11	0.01	0.96
15386	-0.27	0.00	-0.34	0.11	0.01	0.97
15404	-0.37	-0.14	-0.24	0.11	0.01	0.96
15424	-0.44	-0.08	-0.37	0.11	0.01	0.97
15442	-0.38	-0.15	-0.32	0.11	0.01	0.96
15462	-0.35	-0.11	-0.37	0.11	0.01	0.97
15481	-0.29	-0.11	-0.32	0.11	0.01	0.97
15499	-0.23	-0.15	-0.35	0.11	0.01	0.96
15519	-0.40	-0.23	-0.31	0.11	0.01	0.96
15537	-0.21	-0.03	-0.37	0.11	0.01	0.97
15556	-0.14	-0.09	-0.35	0.11	0.01	0.96
15575	-0.18	-0.14	-0.37	0.11	0.01	0.97
15595	-0.17	-0.27	-0.31	0.11	0.01	0.96
15613	-0.15	-0.29	-0.37	0.11	0.01	0.97
15632	-0.12	-0.31	-0.34	0.11	0.01	0.96
15651	-0.21	-0.47	-0.32	0.11	0.01	0.96
15670	-0.03	-0.35	-0.27	0.11	0.01	0.97
15690	-0.11	-0.31	-0.37	0.11	0.01	0.96
15709	-0.09	-0.18	-0.34	0.11	0.01	0.97
15727	-0.09	-0.12	-0.40	0.11	0.01	0.96
15747	-0.06	-0.24	-0.40	0.11	0.01	0.96
15766	0.00	-0.21	-0.37	0.11	0.01	0.96
15785	-0.02	-0.20	-0.37	0.11	0.01	0.97
15804	-0.05	-0.20	-0.34	0.11	0.01	0.97
15822	-0.06	-0.27	-0.35	0.11	0.01	0.96
15841	-0.15	-0.26	-0.29	0.11	0.01	0.96
15860	-0.08	-0.26	-0.44	0.11	0.01	0.96
15880	-0.06	-0.34	-0.35	0.11	0.01	0.97
15898	-0.09	-0.24	-0.34	0.11	0.01	0.96
15918	-0.08	-0.17	-0.40	0.11	0.01	0.97
15936	-0.03	-0.12	-0.47	0.11	0.01	0.96
15955	-0.03	-0.27	-0.31	0.11	0.01	0.97
15975	0.00	-0.27	-0.43	0.11	0.01	0.97
15993	-0.02	-0.27	-0.31	0.11	0.01	0.96
16012	-0.15	-0.27	-0.37	0.11	0.01	0.97
16031	-0.18	-0.29	-0.29	0.11	0.01	0.97
16049	-0.11	-0.26	-0.35	0.11	0.01	0.96
16069	-0.08	-0.24	-0.32	0.11	0.01	0.97
16088	0.05	-0.31	-0.40	0.11	0.01	0.96
16107	-0.03	-0.23	-0.35	0.11	0.01	0.98
16126	-0.06	-0.26	-0.34	0.11	0.01	0.96
16145	-0.21	-0.35	-0.37	0.11	0.01	0.97
16164	-0.09	-0.38	-0.37	0.11	0.01	0.96
16183	-0.08	-0.37	-0.32	0.11	0.00	0.97
16203	-0.11	-0.32	-0.31	0.11	0.01	0.96
16221	-0.14	-0.29	-0.29	0.11	0.01	0.97
16241	-0.06	-0.21	-0.37	0.11	0.01	0.96
16259	-0.15	-0.17	-0.34	0.11	0.01	0.96
16278	-0.08	-0.24	-0.32	0.11	0.01	0.97
16298	-0.05	-0.20	-0.37	0.11	0.00	0.96
16316	0.02	-0.26	-0.32	0.11	0.01	0.97
16335	-0.08	-0.17	-0.38	0.11	0.01	0.96
16354	-0.09	-0.18	-0.24	0.11	0.01	0.97
16372	-0.18	-0.34	-0.34	0.11	0.01	0.97
16392	-0.20	-0.35	-0.34	0.11	0.01	0.97
16411	-0.09	-0.43	-0.32	0.11	0.01	0.97
16430	-0.05	-0.29	-0.32	0.11	0.01	0.96
16449	-0.17	-0.27	-0.29	0.11	0.01	0.96
16467	-0.03	-0.26	-0.40	0.11	0.01	0.96
16488	-0.12	-0.24	-0.32	0.11	0.01	0.97
16506	-0.17	-0.17	-0.26	0.11	0.01	0.96
16526	-0.08	-0.21	-0.37	0.11	0.01	0.97
16544	-0.05	-0.26	-0.35	0.11	0.01	0.97
16563	-0.09	-0.23	-0.37	0.11	0.01	0.96
16583	-0.05	-0.24	-0.46	0.11	0.01	0.97
16601	-0.17	-0.20	-0.32	0.11	0.01	0.96
16621	-0.05	-0.29	-0.37	0.11	0.01	0.97
16639	-0.02	-0.26	-0.37	0.11	0.01	0.97
16658	-0.02	-0.20	-0.41	0.11	0.01	0.97
16677	-0.11	-0.29	-0.44	0.11	0.01	0.97
16696	-0.09	-0.27	-0.27	0.11	0.01	0.96
16716	-0.15	-0.23	-0.41	0.11	0.01	0.97
16735	-0.09	-0.27	-0.40	0.11	0.01	0.97
16754	-0.11	-0.23	-0.32	0.11	0.01	0.96
16772	-0.05	-0.24	-0.35	0.11	0.01	0.96
16791	-0.15	-0.20	-0.34	0.11	0.01	0.96
16811	0.14	-0.27	-0.34	0.11	0.01	0.99
16829	0.06	-0.17	-0.40	0.11	0.01	0.96
16848	-0.23	-0.29	-0.35	0.11	0.01	0.96
16866	-0.17	-0.26	-0.38	0.11	0.01	0.97
16885	-0.23	-0.31	-0.34	0.11	0.00	0.95
16905	0.05	-0.27	-0.38	0.11	0.01	0.97
16923	-0.05	-0.26	-0.37	0.11	0.01	0.95
16943	-0.11	-0.38	-0.35	0.11	0.01	0.96
16961	-0.09	-0.21	-0.34	0.11	0.01	0.97
16980	-0.06	-0.24	-0.38	0.11	0.01	0.96
17000	0.05	-0.15	-0.35	0.11	0.01	0.97
17018	-0.05	-0.23	-0.47	0.11	0.01	0.96
17038	0.09	-0.17	-0.37	0.11	0.01	0.97
17056	0.02	-0.24	-0.29	0.11	0.01	0.97
17074	0.00	-0.27	-0.17	0.11	0.01	0.97
17093	-0.20	-0.20	-0.31	0.11	0.01	0.96
17112	-0.17	-0.23	-0.31	0.11	0.01	0.96
17132	-0.05	-0.23	-0.40	0.11	0.01	0.97
17150	-0.15	-0.29	-0.32	0.11	0.01	0.96
17168	-0.09	-0.34	-0.37	0.11	0.01	0.96
17188	-0.20	-0.23	-0.34	0.11	0.01	0.97
17207	-0.15	-0.27	-0.35	0.11	0.01	0.96
17227	-0.17	-0.26	-0.29	0.11	0.01	0.97
17245	-0.08	-0.23	-0.38	0.11	0.01	0.96
17264	-0.08	-0.26	-0.32	0.11	0.01	0.96
17284	-0.05	-0.26	-0.43	0.11	0.01	0.96
17303	-0.08	-0.29	-0.24	0.11	0.01	0.97
17322	-0.12	-0.20	-0.37	0.11	0.00	0.96
17341	-0.09	-0.26	-0.24	0.11	0.01	0.96
17360	-0.09	-0.23	-0.38	0.11	0.01	0.96
17379	-0.09	-0.23	-0.34	0.11	0.01	0.97
17398	-0.09	-0.21	-0.31	0.11	0.01	0.96
17418	-0.09	-0.29	-0.41	0.11	0.01	0.97
17436	-0.11	-0.29	-0.37	0.11	0.01	0.97
17456	-0.09	-0.35	-0.34	0.11	0.01	0.96
17475	-0.15	-0.37	-0.29	0.11	0.01	0.97
17493	-0.02	-0.37	-0.40	0.11	0.01	0.97
17513	-0.08	-0.32	-0.35	0.11	0.01	0.96
17531	-0.06	-0.23	-0.37	0.11	0.01	0.97
17550	-0.02	-0.23	-0.44	0.11	0.01	0.97
17569	-0.15	-0.23	-0.40	0.11	0.01	0.96
17588	0.03	-0.35	-0.35	0.10	-0.00	0.93
17607	0.47	-0.43	-0.43	0.12	0.00	1.03
17625	0.43	-0.40	-0.49	0.11	0.02	0.93
17643	0.12	-0.44	-0.34	0.10	0.02	0.93
