Time	Gx	Gy	Gz	Ax	Ay	Az
14621	33.51	-430.74	13.34	1.10	0.33	2.64
14639	21.74	-316.28	-11.63	1.12	0.51	2.66
14657	-2.72	-216.45	-28.70	0.79	0.48	2.66
14677	-13.70	-183.94	-32.23	0.21	0.42	2.67
14695	-30.46	-170.33	-27.53	-0.07	0.36	2.69
14715	-31.94	-220.21	-9.51	-0.42	0.18	2.65
14734	-9.93	-292.43	10.47	-0.32	-0.03	2.36
14755	21.18	-344.09	21.21	-0.18	-0.04	2.06
14774	43.15	-375.61	24.83	-0.03	0.05	1.83
14792	47.76	-388.02	23.21	0.13	0.15	1.76
14810	38.65	-382.80	20.13	0.26	0.24	1.77
14828	31.95	-374.02	21.12	0.31	0.24	1.76
14846	20.75	-347.43	26.49	0.43	0.23	1.68
14865	12.37	-302.76	30.27	0.58	0.18	1.52
14883	8.03	-245.57	31.08	0.56	0.13	1.37
14901	7.90	-198.96	31.19	0.38	0.11	1.23
14919	8.45	-183.90	31.52	0.29	0.09	1.16
14936	12.19	-167.59	31.68	0.17	0.05	1.03
14956	18.86	-161.51	32.38	0.16	0.03	0.86
14973	22.67	-153.44	35.84	0.16	0.07	0.67
14992	21.70	-148.77	38.91	0.13	0.08	0.51
15009	16.83	-141.37	46.23	0.11	0.08	0.46
15027	11.00	-139.22	51.16	0.05	0.04	0.37
15046	6.59	-143.25	51.30	0.00	0.01	0.29
15063	3.25	-150.63	47.03	0.00	-0.00	0.21
15083	1.53	-153.49	43.21	0.07	-0.01	0.12
15101	-2.32	-151.54	33.48	0.10	-0.01	0.09
15119	-5.25	-141.77	23.28	0.13	-0.02	0.05
15139	-6.26	-128.40	13.99	0.11	-0.04	0.01
15158	-5.62	-118.68	4.58	0.06	-0.05	-0.04
